Cycle_Index,Start_Time,End_Time,Test_Time (s),Min_Current (A),Max_Current (A),Min_Voltage (V),Max_Voltage (V),Charge_Capacity (Ah),Discharge_Capacity (Ah),Charge_Energy (Wh),Discharge_Energy (Wh)
1.0,2017-08-07 08:55:56.009658,2017-08-07 13:26:44.088719,16258.088,-1.499,1.5,1.999,4.2,2.759,2.952,10.635,10.625
2.0,2017-08-07 13:26:44.230599,2017-08-07 18:03:07.481179,32841.481,-1.499,1.5,1.999,4.2,2.952,2.945,11.251,10.606
3.0,2017-08-07 18:03:07.606271,2017-08-07 22:39:53.755958,49447.755,-1.499,1.5,1.999,4.2,2.945,2.938,11.228,10.589
4.0,2017-08-07 22:39:53.756070,2017-08-08 01:11:05.149811,58519.149,-8.999,1.499,2.673,4.2,2.729,1.8,10.322,6.32
5.0,2017-08-08 01:13:05.210094,2017-08-08 01:49:05.653754,60799.653,-8.998,1.499,3.222,3.817,0.6,0.6,2.236,1.993
6.0,2017-08-08 01:51:05.693876,2017-08-08 02:27:06.154930,63080.154,-8.998,1.499,3.219,3.816,0.6,0.6,2.231,1.993
7.0,2017-08-08 02:29:06.191028,2017-08-08 03:05:06.656053,65360.656,-8.998,1.499,3.219,3.816,0.6,0.6,2.231,1.993
8.0,2017-08-08 03:07:06.692070,2017-08-08 03:43:07.198908,67641.198,-8.998,1.5,3.217,3.816,0.6,0.6,2.231,1.992
9.0,2017-08-08 03:45:07.236861,2017-08-08 04:21:07.640504,69921.64,-8.999,1.499,3.22,3.816,0.6,0.6,2.231,1.993
10.0,2017-08-08 04:23:07.683329,2017-08-08 04:59:08.084544,72202.084,-8.998,1.499,3.218,3.817,0.6,0.6,2.231,1.992
11.0,2017-08-08 05:01:08.114474,2017-08-08 05:37:08.551839,74482.551,-8.998,1.499,3.217,3.817,0.6,0.6,2.231,1.992
12.0,2017-08-08 05:39:08.572764,2017-08-08 06:15:09.118211,76763.118,-8.998,1.499,3.217,3.817,0.6,0.6,2.231,1.993
13.0,2017-08-08 06:17:09.142032,2017-08-08 06:53:09.703990,79043.703,-8.998,1.499,3.217,3.817,0.6,0.6,2.231,1.993
14.0,2017-08-08 06:55:09.748465,2017-08-08 07:31:10.272879,81324.272,-8.999,1.499,3.219,3.817,0.6,0.6,2.231,1.993
15.0,2017-08-08 07:33:10.312470,2017-08-08 08:09:10.735717,83604.735,-8.998,1.499,3.217,3.817,0.6,0.6,2.231,1.992
16.0,2017-08-08 08:11:10.785969,2017-08-08 08:47:11.214544,85885.214,-8.998,1.499,3.217,3.817,0.6,0.6,2.231,1.993
17.0,2017-08-08 08:49:11.277830,2017-08-08 09:25:11.688370,88165.688,-8.998,1.499,3.217,3.817,0.6,0.6,2.23,1.992
18.0,2017-08-08 09:27:11.720123,2017-08-08 10:03:12.126636,90446.126,-8.998,1.499,3.22,3.817,0.6,0.6,2.231,1.994
19.0,2017-08-08 10:05:12.154977,2017-08-08 10:41:12.623718,92726.623,-8.999,1.499,3.219,3.817,0.6,0.6,2.23,1.993
20.0,2017-08-08 10:43:12.644657,2017-08-08 11:19:13.052465,95007.052,-8.998,1.499,3.217,3.817,0.6,0.6,2.231,1.992
21.0,2017-08-08 11:21:13.088504,2017-08-08 11:57:13.543554,97287.543,-8.998,1.499,3.217,3.817,0.6,0.6,2.231,1.992
22.0,2017-08-08 11:59:13.594130,2017-08-08 12:35:14.107200,99568.107,-8.998,1.499,3.218,3.817,0.6,0.6,2.231,1.993
23.0,2017-08-08 12:37:14.158739,2017-08-08 13:13:14.653136,101848.653,-8.998,1.499,3.217,3.817,0.6,0.6,2.231,1.993
24.0,2017-08-08 13:15:14.706762,2017-08-08 13:51:15.166503,104129.166,-8.999,1.499,3.218,3.817,0.6,0.6,2.231,1.994
25.0,2017-08-08 13:53:15.228427,2017-08-08 14:29:15.592929,106409.592,-8.998,1.5,3.217,3.817,0.6,0.6,2.231,1.992
26.0,2017-08-08 14:31:15.628998,2017-08-08 15:07:16.047238,108690.047,-8.998,1.499,3.217,3.817,0.6,0.6,2.231,1.992
27.0,2017-08-08 15:09:16.090494,2017-08-08 15:45:16.597316,110970.597,-8.998,1.499,3.218,3.817,0.6,0.6,2.23,1.993
28.0,2017-08-08 15:47:16.645304,2017-08-08 16:23:17.087618,113251.087,-8.998,1.499,3.217,3.817,0.6,0.6,2.231,1.993
29.0,2017-08-08 16:25:17.145890,2017-08-08 17:01:17.586009,115531.586,-8.999,1.499,3.218,3.817,0.6,0.6,2.231,1.994
30.0,2017-08-08 17:03:17.642224,2017-08-08 17:39:17.993854,117811.993,-8.998,1.499,3.217,3.818,0.6,0.6,2.231,1.993
31.0,2017-08-08 17:41:18.038838,2017-08-08 18:17:18.542422,120092.542,-8.998,1.499,3.219,3.817,0.6,0.6,2.231,1.994
32.0,2017-08-08 18:19:18.566750,2017-08-08 18:55:19.017644,122373.017,-8.998,1.499,3.218,3.817,0.6,0.6,2.23,1.994
33.0,2017-08-08 18:57:19.051948,2017-08-08 19:33:19.434280,124653.434,-8.998,1.499,3.217,3.817,0.6,0.6,2.23,1.993
34.0,2017-08-08 19:35:19.471084,2017-08-08 20:11:20.004301,126934.004,-8.998,1.499,3.218,3.817,0.6,0.6,2.231,1.994
35.0,2017-08-08 20:13:20.062136,2017-08-08 20:49:20.495552,129214.495,-8.999,1.5,3.219,3.818,0.6,0.6,2.231,1.994
36.0,2017-08-08 20:51:20.544728,2017-08-08 21:27:20.918930,131494.918,-8.999,1.499,3.219,3.817,0.6,0.6,2.23,1.994
37.0,2017-08-08 21:29:20.958042,2017-08-08 22:05:21.350153,133775.35,-8.998,1.499,3.218,3.817,0.6,0.6,2.23,1.993
38.0,2017-08-08 22:07:21.402968,2017-08-08 22:43:21.819071,136055.819,-8.998,1.499,3.218,3.818,0.6,0.6,2.231,1.994
39.0,2017-08-08 22:45:21.863780,2017-08-08 23:21:22.462307,138336.462,-8.999,1.499,3.219,3.817,0.6,0.6,2.231,1.994
40.0,2017-08-08 23:23:22.489144,2017-08-08 23:59:23.011227,140617.011,-8.998,1.499,3.219,3.817,0.6,0.6,2.23,1.994
41.0,2017-08-09 00:01:23.052739,2017-08-09 00:37:23.511415,142897.511,-8.998,1.499,3.219,3.818,0.6,0.6,2.231,1.994
42.0,2017-08-09 00:39:23.563676,2017-08-09 01:15:24.037057,145178.037,-8.998,1.499,3.219,3.817,0.6,0.6,2.231,1.994
43.0,2017-08-09 01:17:24.062873,2017-08-09 01:53:24.517080,147458.517,-8.998,1.499,3.219,3.818,0.6,0.6,2.231,1.994
44.0,2017-08-09 01:55:24.549680,2017-08-09 02:31:25.037757,149739.037,-8.998,1.499,3.22,3.817,0.6,0.6,2.23,1.995
45.0,2017-08-09 02:33:25.096621,2017-08-09 03:09:25.501665,152019.501,-8.998,1.499,3.219,3.818,0.6,0.6,2.23,1.994
46.0,2017-08-09 03:11:25.550125,2017-08-09 03:47:26.029947,154300.029,-8.998,1.499,3.22,3.818,0.6,0.6,2.231,1.994
47.0,2017-08-09 03:49:26.079692,2017-08-09 04:25:26.551005,156580.551,-8.998,1.499,3.219,3.818,0.6,0.6,2.23,1.995
48.0,2017-08-09 04:27:26.590112,2017-08-09 05:03:27.053892,158861.053,-8.998,1.499,3.22,3.818,0.6,0.6,2.231,1.995
49.0,2017-08-09 05:05:27.119753,2017-08-09 05:41:27.634082,161141.634,-8.998,1.499,3.22,3.817,0.6,0.6,2.23,1.995
50.0,2017-08-09 05:43:27.673823,2017-08-09 06:19:28.112245,163422.112,-8.998,1.499,3.219,3.818,0.6,0.6,2.23,1.994
51.0,2017-08-09 06:21:28.164748,2017-08-09 06:57:28.690638,165702.69,-8.999,1.499,3.22,3.818,0.6,0.6,2.231,1.995
52.0,2017-08-09 06:59:28.725339,2017-08-09 07:35:29.199271,167983.199,-8.998,1.499,3.22,3.818,0.6,0.6,2.23,1.995
53.0,2017-08-09 07:37:29.261658,2017-08-09 08:13:29.710726,170263.71,-8.998,1.499,3.22,3.818,0.6,0.6,2.23,1.995
54.0,2017-08-09 08:15:29.733335,2017-08-09 08:51:30.241777,172544.241,-8.998,1.499,3.22,3.818,0.6,0.6,2.23,1.995
55.0,2017-08-09 08:53:30.290201,2017-08-09 09:29:30.729623,174824.729,-8.998,1.499,3.22,3.818,0.6,0.6,2.231,1.994
56.0,2017-08-09 09:31:30.762516,2017-08-09 10:07:31.263051,177105.263,-8.999,1.499,3.221,3.818,0.6,0.6,2.231,1.995
57.0,2017-08-09 10:09:31.290600,2017-08-09 10:45:31.742746,179385.742,-8.999,1.499,3.221,3.818,0.6,0.6,2.23,1.995
58.0,2017-08-09 10:47:31.795907,2017-08-09 11:23:32.230905,181666.23,-8.998,1.499,3.22,3.818,0.6,0.6,2.231,1.995
59.0,2017-08-09 11:25:32.272550,2017-08-09 12:01:32.748659,183946.748,-8.998,1.499,3.22,3.818,0.6,0.6,2.231,1.995
60.0,2017-08-09 12:03:32.804327,2017-08-09 12:39:33.254185,186227.254,-8.998,1.499,3.22,3.818,0.6,0.6,2.231,1.995
61.0,2017-08-09 12:41:33.296927,2017-08-09 13:17:33.754074,188507.754,-8.999,1.499,3.222,3.818,0.6,0.6,2.231,1.996
62.0,2017-08-09 13:19:33.815923,2017-08-09 13:55:34.158199,190788.158,-8.998,1.499,3.22,3.818,0.6,0.6,2.231,1.995
63.0,2017-08-09 13:57:34.209296,2017-08-09 14:33:34.612333,193068.612,-8.998,1.499,3.22,3.818,0.6,0.6,2.231,1.995
64.0,2017-08-09 14:35:34.649204,2017-08-09 15:11:35.129559,195349.129,-8.999,1.499,3.221,3.818,0.6,0.6,2.231,1.996
65.0,2017-08-09 15:13:35.144945,2017-08-09 15:49:35.549916,197629.549,-8.999,1.499,3.221,3.819,0.6,0.6,2.231,1.996
66.0,2017-08-09 15:51:35.587528,2017-08-09 16:27:36.052890,199910.052,-8.999,1.499,3.222,3.818,0.6,0.6,2.231,1.996
67.0,2017-08-09 16:29:36.099231,2017-08-09 17:05:36.512515,202190.512,-8.999,1.499,3.221,3.819,0.6,0.6,2.231,1.995
68.0,2017-08-09 17:07:36.546535,2017-08-09 17:43:36.889234,204470.889,-8.998,1.499,3.22,3.819,0.6,0.6,2.231,1.995
69.0,2017-08-09 17:45:36.942989,2017-08-09 18:21:37.360867,206751.36,-8.999,1.499,3.221,3.819,0.6,0.6,2.231,1.996
70.0,2017-08-09 18:23:37.417203,2017-08-09 18:59:37.849456,209031.849,-8.999,1.499,3.221,3.818,0.6,0.6,2.231,1.996
71.0,2017-08-09 19:01:37.902516,2017-08-09 19:37:38.393070,211312.393,-8.999,1.499,3.222,3.819,0.6,0.6,2.231,1.996
72.0,2017-08-09 19:39:38.439813,2017-08-09 20:15:38.852940,213592.852,-8.998,1.499,3.221,3.819,0.6,0.6,2.231,1.996
73.0,2017-08-09 20:17:38.893168,2017-08-09 20:53:39.297308,215873.297,-8.998,1.499,3.221,3.819,0.6,0.6,2.231,1.996
74.0,2017-08-09 20:55:39.328071,2017-08-09 21:31:39.816323,218153.816,-8.998,1.499,3.222,3.818,0.6,0.6,2.231,1.996
75.0,2017-08-09 21:33:39.851078,2017-08-09 22:09:40.262435,220434.262,-8.998,1.499,3.221,3.819,0.6,0.6,2.231,1.996
76.0,2017-08-09 22:11:40.298080,2017-08-09 22:47:40.796787,222714.796,-8.999,1.499,3.222,3.819,0.6,0.6,2.231,1.997
77.0,2017-08-09 22:49:40.850357,2017-08-09 23:25:41.190518,224995.19,-8.998,1.499,3.221,3.819,0.6,0.6,2.231,1.995
78.0,2017-08-09 23:27:41.237876,2017-08-10 00:03:41.701260,227275.701,-8.999,1.5,3.223,3.819,0.6,0.6,2.231,1.996
79.0,2017-08-10 00:05:41.738280,2017-08-10 00:41:42.214118,229556.214,-8.998,1.499,3.222,3.819,0.6,0.6,2.231,1.996
80.0,2017-08-10 00:43:42.271879,2017-08-10 01:19:42.716450,231836.716,-8.998,1.499,3.221,3.819,0.6,0.6,2.231,1.996
