Cycle_Index,Start_Time,End_Time,Test_Time (s),Min_Current (A),Max_Current (A),Min_Voltage (V),Max_Voltage (V),Charge_Capacity (Ah),Discharge_Capacity (Ah),Charge_Energy (Wh),Discharge_Energy (Wh)
1.0,2018-02-27 13:05:36.323500,2018-02-27 17:29:09.656196,15823.334,-0.55,0.55,1.999,3.6,1.06,1.076,3.571,3.46
2.0,2018-02-27 17:29:09.676288,2018-02-27 21:52:13.965860,31607.643,-0.55,0.55,1.999,3.6,1.078,1.077,3.617,3.464
3.0,2018-02-27 21:52:13.984548,2018-02-28 02:14:57.744396,47371.422,-0.549,0.55,1.999,3.6,1.078,1.077,3.615,3.464
4.0,2018-02-28 02:14:57.764032,2018-02-28 08:50:58.842104,71132.52,-1.1,0.55,1.999,3.6,2.15,2.143,7.212,6.797
5.0,2018-02-28 08:50:58.853440,2018-02-28 12:03:03.701984,82657.379,-1.1,0.55,1.994,3.6,1.073,1.071,3.595,3.398
6.0,2018-02-28 12:03:03.719388,2018-02-28 15:14:49.459264,94163.137,-1.1,0.55,1.996,3.6,1.072,1.071,3.592,3.396
7.0,2018-02-28 15:14:49.473600,2018-02-28 18:26:26.588796,105660.266,-1.1,0.55,1.995,3.6,1.071,1.07,3.59,3.396
8.0,2018-02-28 18:26:26.617920,2018-02-28 21:37:58.792364,117152.47,-1.1,0.55,1.995,3.6,1.071,1.07,3.589,3.396
9.0,2018-02-28 21:37:58.805980,2018-03-01 00:40:30.438660,128104.116,-1.1,0.55,1.996,3.6,1.054,1.054,3.527,3.342
10.0,2018-03-01 00:40:30.453312,2018-03-01 03:52:13.541028,139607.219,-1.1,0.55,1.995,3.6,1.071,1.069,3.589,3.392
11.0,2018-03-01 03:52:13.560316,2018-03-01 07:03:35.572708,151089.25,-1.1,0.55,1.995,3.6,1.07,1.069,3.586,3.392
12.0,2018-03-01 07:03:35.591688,2018-03-01 10:14:52.360148,162566.038,-1.1,0.55,1.996,3.6,1.07,1.069,3.584,3.392
13.0,2018-03-01 10:14:52.370296,2018-03-01 13:26:02.388136,174036.066,-1.099,0.55,1.996,3.6,1.07,1.069,3.584,3.392
14.0,2018-03-01 13:26:02.399196,2018-03-01 16:37:12.079144,185505.757,-1.099,0.55,1.995,3.6,1.069,1.069,3.583,3.391
15.0,2018-03-01 16:37:12.100516,2018-03-01 19:48:20.867136,196974.545,-1.1,0.55,1.996,3.6,1.069,1.069,3.582,3.391
16.0,2018-03-01 19:48:20.873148,2018-03-01 22:59:21.323868,208435.001,-1.1,0.55,1.995,3.6,1.069,1.068,3.581,3.39
17.0,2018-03-01 22:59:21.344576,2018-03-02 02:10:22.942080,219896.62,-1.1,0.55,1.995,3.6,1.069,1.068,3.581,3.39
18.0,2018-03-02 02:10:22.968384,2018-03-02 05:21:18.644676,231352.322,-1.1,0.55,1.995,3.6,1.069,1.068,3.58,3.389
19.0,2018-03-02 05:21:18.647000,2018-03-02 08:32:11.779752,242805.457,-1.1,0.55,1.995,3.6,1.069,1.068,3.58,3.389
20.0,2018-03-02 08:32:11.800280,2018-03-02 11:43:02.235396,254255.913,-1.1,0.55,1.994,3.6,1.068,1.067,3.579,3.387
21.0,2018-03-02 11:43:02.250200,2018-03-02 14:53:55.886888,265709.564,-1.1,0.55,1.996,3.6,1.068,1.068,3.579,3.388
22.0,2018-03-02 14:53:55.928768,2018-03-02 18:04:42.456032,277156.134,-1.1,0.55,1.994,3.6,1.068,1.067,3.578,3.388
23.0,2018-03-02 18:04:42.492480,2018-03-02 21:15:22.149960,288595.827,-1.1,0.55,1.995,3.6,1.068,1.067,3.577,3.387
24.0,2018-03-02 21:15:22.129960,2018-03-03 00:26:00.352764,300034.03,-1.099,0.55,1.995,3.6,1.068,1.067,3.576,3.387
25.0,2018-03-03 00:26:00.359616,2018-03-03 03:36:36.290980,311469.968,-1.1,0.55,1.994,3.6,1.068,1.067,3.576,3.386
26.0,2018-03-03 03:36:36.322880,2018-03-03 06:47:08.081576,322901.759,-1.099,0.55,1.995,3.6,1.067,1.067,3.575,3.385
27.0,2018-03-03 06:47:08.097240,2018-03-03 09:57:38.376584,334332.054,-1.099,0.55,1.995,3.6,1.067,1.067,3.575,3.385
28.0,2018-03-03 09:57:38.392640,2018-03-03 13:08:03.652972,345757.33,-1.099,0.55,1.995,3.6,1.067,1.066,3.574,3.385
29.0,2018-03-03 13:08:03.676836,2018-03-03 16:18:26.160548,357179.838,-1.099,0.55,1.995,3.6,1.067,1.066,3.573,3.384
30.0,2018-03-03 16:18:26.180352,2018-03-03 19:28:50.514752,368604.192,-1.099,0.55,1.995,3.6,1.067,1.066,3.573,3.384
31.0,2018-03-03 19:28:50.509376,2018-03-03 22:39:10.545120,380024.223,-1.099,0.55,1.995,3.6,1.067,1.066,3.573,3.382
32.0,2018-03-03 22:39:10.583360,2018-03-04 01:49:26.693124,391440.371,-1.099,0.55,1.995,3.6,1.067,1.066,3.572,3.383
33.0,2018-03-04 01:49:26.659748,2018-03-04 04:59:46.339592,402860.017,-1.099,0.55,1.995,3.6,1.066,1.066,3.572,3.383
34.0,2018-03-04 04:59:46.340316,2018-03-04 08:10:02.211208,414275.889,-1.1,0.549,1.995,3.6,1.066,1.066,3.572,3.382
35.0,2018-03-04 08:10:02.219996,2018-03-04 11:20:12.379812,425686.057,-1.1,0.55,1.996,3.6,1.066,1.065,3.571,3.382
36.0,2018-03-04 11:20:12.398344,2018-03-04 14:30:17.524644,437091.202,-1.1,0.55,1.995,3.6,1.066,1.065,3.57,3.381
37.0,2018-03-04 14:30:17.529820,2018-03-04 17:40:22.131776,448495.809,-1.099,0.55,1.996,3.6,1.066,1.065,3.57,3.381
38.0,2018-03-04 17:40:22.137308,2018-03-04 20:50:25.394624,459899.072,-1.1,0.55,1.995,3.6,1.066,1.065,3.569,3.381
39.0,2018-03-04 20:50:25.434176,2018-03-05 00:00:26.522016,471300.2,-1.099,0.55,1.994,3.6,1.066,1.065,3.569,3.38
40.0,2018-03-05 00:00:26.537088,2018-03-05 03:10:27.723048,482701.401,-1.099,0.55,1.995,3.6,1.066,1.065,3.569,3.38
41.0,2018-03-05 03:10:27.767872,2018-03-05 06:20:26.556184,494100.234,-1.1,0.549,1.995,3.6,1.065,1.065,3.568,3.38
42.0,2018-03-05 06:20:26.578624,2018-03-05 09:30:22.994104,505496.672,-1.099,0.55,1.994,3.6,1.065,1.064,3.568,3.378
43.0,2018-03-05 09:30:23.027680,2018-03-05 12:40:15.499176,516889.177,-1.099,0.55,1.994,3.6,1.065,1.064,3.567,3.379
44.0,2018-03-05 12:40:15.507008,2018-03-05 15:50:07.554176,528281.232,-1.1,0.55,1.995,3.6,1.065,1.064,3.567,3.378
45.0,2018-03-05 15:50:07.564352,2018-03-05 19:00:00.088056,539673.766,-1.1,0.55,1.995,3.6,1.065,1.064,3.566,3.378
46.0,2018-03-05 19:00:00.080348,2018-03-05 22:09:47.509932,551061.187,-1.1,0.55,1.995,3.6,1.065,1.064,3.565,3.377
47.0,2018-03-05 22:09:47.484936,2018-03-06 01:19:36.189376,562449.867,-1.099,0.55,1.995,3.6,1.065,1.064,3.565,3.377
48.0,2018-03-06 01:19:36.206844,2018-03-06 04:29:22.792028,573836.47,-1.1,0.55,1.994,3.6,1.064,1.064,3.565,3.376
49.0,2018-03-06 04:29:22.817800,2018-03-06 07:39:02.358592,585216.036,-1.1,0.55,1.995,3.6,1.064,1.064,3.564,3.376
50.0,2018-03-06 07:39:02.357668,2018-03-06 10:48:43.016508,596596.694,-1.1,0.55,1.994,3.6,1.064,1.064,3.563,3.376
51.0,2018-03-06 10:48:43.077284,2018-03-06 13:58:21.617888,607975.295,-1.1,0.55,1.995,3.6,1.064,1.063,3.563,3.375
52.0,2018-03-06 13:58:21.634212,2018-03-06 17:07:57.564000,619351.242,-1.1,0.55,1.995,3.6,1.064,1.063,3.563,3.375
53.0,2018-03-06 17:07:57.576700,2018-03-06 20:17:30.439124,630724.117,-1.099,0.55,1.994,3.6,1.064,1.063,3.562,3.373
54.0,2018-03-06 20:17:30.424896,2018-03-06 23:27:04.241564,642097.919,-1.099,0.55,1.995,3.6,1.064,1.063,3.562,3.374
55.0,2018-03-06 23:27:04.197696,2018-03-07 02:36:37.307648,653470.985,-1.099,0.55,1.996,3.6,1.063,1.063,3.561,3.374
56.0,2018-03-07 02:36:37.315336,2018-03-07 05:46:08.720768,664842.398,-1.099,0.55,1.995,3.6,1.063,1.063,3.561,3.373
57.0,2018-03-07 05:46:08.728740,2018-03-07 08:55:38.903676,676212.581,-1.1,0.55,1.995,3.6,1.063,1.063,3.56,3.373
58.0,2018-03-07 08:55:38.901760,2018-03-07 12:05:03.162008,687576.84,-1.099,0.549,1.994,3.6,1.063,1.062,3.56,3.372
59.0,2018-03-07 12:05:03.167140,2018-03-07 15:14:24.716284,698938.394,-1.099,0.55,1.996,3.6,1.063,1.062,3.559,3.372
60.0,2018-03-07 15:14:24.684808,2018-03-07 18:23:47.511288,710301.189,-1.1,0.549,1.995,3.6,1.063,1.062,3.559,3.372
61.0,2018-03-07 18:23:47.578432,2018-03-07 21:33:06.356532,721660.034,-1.1,0.549,1.995,3.6,1.063,1.062,3.559,3.371
62.0,2018-03-07 21:33:06.343488,2018-03-08 00:42:23.650356,733017.328,-1.1,0.55,1.994,3.6,1.063,1.062,3.558,3.371
63.0,2018-03-08 00:42:23.732288,2018-03-08 03:51:37.869400,744371.547,-1.099,0.55,1.995,3.6,1.062,1.062,3.557,3.37
64.0,2018-03-08 03:51:37.909924,2018-03-08 07:00:51.368568,755725.046,-1.099,0.55,1.995,3.6,1.062,1.061,3.557,3.369
65.0,2018-03-08 07:00:51.366564,2018-03-08 10:10:02.943248,767076.621,-1.099,0.549,1.995,3.6,1.062,1.062,3.556,3.369
66.0,2018-03-08 10:10:02.929660,2018-03-08 13:19:10.667000,778424.345,-1.1,0.55,1.994,3.601,1.062,1.061,3.556,3.369
67.0,2018-03-08 13:19:10.612132,2018-03-08 16:28:18.205596,789771.883,-1.1,0.55,1.994,3.6,1.062,1.061,3.555,3.368
68.0,2018-03-08 16:28:18.170532,2018-03-08 19:37:23.571380,801117.249,-1.1,0.55,1.995,3.6,1.062,1.061,3.555,3.368
69.0,2018-03-08 19:37:23.566244,2018-03-08 22:46:27.235136,812460.913,-1.099,0.55,1.996,3.6,1.062,1.061,3.555,3.368
70.0,2018-03-08 22:46:27.257920,2018-03-09 01:55:33.142864,823806.82,-1.099,0.55,1.994,3.6,1.062,1.061,3.554,3.368
71.0,2018-03-09 01:55:33.113384,2018-03-09 05:04:37.640788,835151.318,-1.099,0.549,1.994,3.6,1.062,1.061,3.554,3.368
72.0,2018-03-09 05:04:37.656028,2018-03-09 08:13:32.885716,846486.563,-1.099,0.55,1.995,3.6,1.061,1.061,3.554,3.367
73.0,2018-03-09 08:13:32.893860,2018-03-09 11:22:32.221232,857825.899,-1.1,0.55,1.996,3.6,1.061,1.061,3.553,3.367
