Cycle_Index,Start_Time,End_Time,Test_Time (s),Min_Current (A),Max_Current (A),Min_Voltage (V),Max_Voltage (V),Charge_Capacity (Ah),Discharge_Capacity (Ah),Charge_Energy (Wh),Discharge_Energy (Wh)
1.0,2018-02-01 10:11:40.013791,2018-02-01 14:16:40.275343,14710.275,-1.5,1.5,1.999,4.201,2.571,2.714,10.055,9.493
2.0,2018-02-01 14:16:40.306820,2018-02-01 18:01:22.959380,28192.959,-1.5,1.5,1.999,4.201,2.52,2.517,9.707,8.738
3.0,2018-02-01 18:01:23.084234,2018-02-01 22:12:05.769447,43235.769,-1.5,1.5,1.999,4.201,2.725,2.721,10.557,9.541
4.0,2018-02-01 22:12:05.769579,2018-02-02 03:38:28.245821,62818.245,-6.001,1.5,1.999,4.201,5.418,5.39,21.002,17.071
5.0,2018-02-02 03:40:28.272123,2018-02-02 06:15:16.831249,72226.831,-6.001,1.499,1.999,4.201,2.681,2.67,10.384,8.456
6.0,2018-02-02 06:17:16.868429,2018-02-02 08:51:32.025326,81602.025,-6.001,1.499,1.998,4.201,2.67,2.66,10.343,8.434
7.0,2018-02-02 08:53:32.079729,2018-02-02 11:27:27.086983,90957.086,-6.001,1.499,1.998,4.201,2.663,2.654,10.317,8.431
8.0,2018-02-02 11:29:27.139406,2018-02-02 14:02:58.454677,100288.454,-6.001,1.499,1.999,4.201,2.654,2.646,10.285,8.414
9.0,2018-02-02 14:04:58.506462,2018-02-02 16:38:08.310190,109598.31,-6.001,1.499,1.999,4.201,2.647,2.639,10.257,8.402
10.0,2018-02-02 16:40:08.361962,2018-02-02 19:12:58.212617,118888.212,-6.001,1.499,1.998,4.201,2.639,2.633,10.23,8.39
11.0,2018-02-02 19:14:58.267324,2018-02-02 21:47:30.399000,128160.398,-6.001,1.499,1.999,4.201,2.633,2.626,10.207,8.376
12.0,2018-02-02 21:49:30.450739,2018-02-03 00:21:42.645314,137412.645,-6.001,1.499,1.999,4.201,2.626,2.62,10.182,8.363
13.0,2018-02-03 00:23:42.700959,2018-02-03 02:55:37.703384,146647.703,-6.001,1.499,1.998,4.201,2.62,2.615,10.159,8.353
14.0,2018-02-03 02:57:37.758889,2018-02-03 05:29:17.742738,155867.742,-6.001,1.499,1.999,4.201,2.615,2.609,10.14,8.343
15.0,2018-02-03 05:31:17.804719,2018-02-03 08:02:42.389545,165072.389,-6.001,1.5,1.999,4.201,2.61,2.605,10.12,8.335
16.0,2018-02-03 08:04:42.440912,2018-02-03 10:35:52.195219,174262.195,-6.001,1.499,1.999,4.201,2.604,2.599,10.1,8.325
17.0,2018-02-03 10:37:52.243259,2018-02-03 13:08:47.813956,183437.813,-6.001,1.5,1.998,4.201,2.599,2.595,10.082,8.318
18.0,2018-02-03 13:10:47.866469,2018-02-03 15:41:32.270182,192602.27,-6.001,1.5,1.998,4.201,2.595,2.591,10.067,8.313
19.0,2018-02-03 15:43:32.324900,2018-02-03 18:14:04.677118,201754.677,-6.001,1.499,1.998,4.201,2.591,2.587,10.051,8.307
20.0,2018-02-03 18:16:04.730379,2018-02-03 20:46:26.492802,210896.492,-6.001,1.499,1.999,4.201,2.587,2.583,10.036,8.303
21.0,2018-02-03 20:48:26.542950,2018-02-03 23:18:35.751222,220025.751,-6.001,1.499,1.999,4.201,2.583,2.579,10.02,8.296
22.0,2018-02-03 23:20:35.809043,2018-02-04 01:50:35.002080,229145.002,-6.001,1.499,1.998,4.201,2.579,2.575,10.006,8.293
23.0,2018-02-04 01:52:35.051123,2018-02-04 04:22:22.661946,238252.661,-6.001,1.499,1.998,4.201,2.575,2.571,9.991,8.285
24.0,2018-02-04 04:24:22.714827,2018-02-04 06:53:59.093343,247349.093,-6.001,1.499,1.998,4.201,2.571,2.567,9.975,8.277
25.0,2018-02-04 06:55:59.147516,2018-02-04 09:25:23.706666,256433.706,-6.001,1.499,1.998,4.201,2.567,2.563,9.96,8.269
26.0,2018-02-04 09:27:23.758549,2018-02-04 11:56:37.051151,265507.051,-6.001,1.499,1.999,4.201,2.563,2.559,9.945,8.26
27.0,2018-02-04 11:58:37.113690,2018-02-04 14:27:38.864613,274568.864,-6.001,1.5,1.998,4.201,2.559,2.555,9.93,8.252
28.0,2018-02-04 14:29:38.919174,2018-02-04 16:58:29.104488,283619.104,-6.001,1.499,1.997,4.201,2.555,2.551,9.915,8.242
29.0,2018-02-04 17:00:29.163237,2018-02-04 19:29:07.413896,292657.413,-6.001,1.5,1.997,4.201,2.551,2.547,9.9,8.232
30.0,2018-02-04 19:31:07.473656,2018-02-04 21:59:33.887634,301683.887,-6.001,1.499,1.999,4.201,2.546,2.543,9.885,8.221
31.0,2018-02-04 22:01:33.929060,2018-02-05 00:29:47.790942,310697.79,-6.001,1.499,1.997,4.201,2.542,2.539,9.869,8.211
32.0,2018-02-05 00:31:47.856108,2018-02-05 02:59:51.454850,319701.454,-6.001,1.499,1.998,4.201,2.538,2.535,9.856,8.201
33.0,2018-02-05 03:01:51.496092,2018-02-05 05:29:42.430488,328692.43,-6.001,1.499,1.998,4.201,2.534,2.531,9.84,8.19
34.0,2018-02-05 05:31:42.489480,2018-02-05 07:59:22.472138,337672.472,-6.001,1.499,1.998,4.201,2.53,2.527,9.827,8.18
35.0,2018-02-05 08:01:22.512037,2018-02-05 10:28:50.699930,346640.699,-6.001,1.499,1.999,4.201,2.526,2.523,9.812,8.168
36.0,2018-02-05 10:30:50.763049,2018-02-05 12:58:07.424962,355597.424,-6.001,1.499,1.999,4.201,2.522,2.519,9.797,8.157
37.0,2018-02-05 13:00:07.475295,2018-02-05 15:27:12.967207,364542.967,-6.001,1.499,1.999,4.201,2.519,2.516,9.786,8.148
38.0,2018-02-05 15:29:13.032190,2018-02-05 17:56:07.673435,373477.673,-6.001,1.5,1.998,4.201,2.515,2.512,9.771,8.137
39.0,2018-02-05 17:58:07.718090,2018-02-05 20:24:51.387220,382401.387,-6.001,1.5,1.999,4.201,2.511,2.508,9.757,8.126
40.0,2018-02-05 20:26:51.434533,2018-02-05 22:53:22.582257,391312.582,-6.001,1.499,1.999,4.201,2.507,2.504,9.742,8.114
41.0,2018-02-05 22:55:22.643036,2018-02-06 01:21:43.182939,400213.182,-6.001,1.5,1.997,4.201,2.503,2.5,9.728,8.103
42.0,2018-02-06 01:23:43.224483,2018-02-06 03:49:52.964056,409102.964,-6.001,1.5,1.999,4.201,2.5,2.496,9.715,8.091
43.0,2018-02-06 03:51:53.015532,2018-02-06 06:17:50.099098,417980.099,-6.001,1.5,1.997,4.201,2.495,2.493,9.7,8.078
44.0,2018-02-06 06:19:50.140315,2018-02-06 08:45:37.858848,426847.858,-6.001,1.5,1.998,4.201,2.492,2.489,9.688,8.068
45.0,2018-02-06 08:47:37.920729,2018-02-06 11:13:15.194251,435705.194,-6.001,1.499,1.997,4.201,2.492,2.485,9.686,8.053
46.0,2018-02-06 11:15:15.249657,2018-02-06 13:40:35.018338,444545.018,-6.001,1.5,1.997,4.201,2.482,2.48,9.652,8.04
47.0,2018-02-06 13:42:35.073357,2018-02-06 16:07:45.873055,453375.873,-6.001,1.5,1.999,4.201,2.479,2.477,9.642,8.03
