Cycle_Index,Start_Time,End_Time,Test_Time (s),Min_Current (A),Max_Current (A),Min_Voltage (V),Max_Voltage (V),Charge_Capacity (Ah),Discharge_Capacity (Ah),Charge_Energy (Wh),Discharge_Energy (Wh)
1.0,2018-02-01 10:05:24.030862,2018-02-01 14:12:39.286876,14845.286,-1.625,1.625,2.499,4.2,2.852,2.895,11.261,9.939
2.0,2018-02-01 14:12:39.398505,2018-02-01 18:19:45.522751,29671.522,-1.625,1.625,2.499,4.2,2.894,2.882,11.369,9.903
3.0,2018-02-01 18:19:45.648544,2018-02-01 22:26:04.170831,44450.17,-1.625,1.625,2.499,4.2,2.885,2.875,11.325,9.889
4.0,2018-02-01 22:26:04.170956,2018-02-02 04:39:53.977745,66879.977,-3.25,1.625,2.499,4.2,5.729,5.69,22.475,18.652
5.0,2018-02-02 04:41:54.015310,2018-02-02 07:41:11.786219,77757.786,-3.25,1.625,2.499,4.2,2.848,2.841,11.143,9.324
6.0,2018-02-02 07:43:11.820050,2018-02-02 10:42:18.119711,88624.119,-3.25,1.625,2.499,4.2,2.845,2.837,11.13,9.315
7.0,2018-02-02 10:44:18.175781,2018-02-02 13:43:13.412026,99479.412,-3.25,1.625,2.499,4.2,2.84,2.835,11.11,9.312
8.0,2018-02-02 13:45:13.468870,2018-02-02 16:44:01.340828,110327.34,-3.25,1.625,2.499,4.2,2.838,2.832,11.1,9.308
9.0,2018-02-02 16:46:01.399486,2018-02-02 19:44:41.893469,121167.893,-3.25,1.625,2.499,4.2,2.834,2.83,11.087,9.306
10.0,2018-02-02 19:46:41.945452,2018-02-02 22:45:15.700625,132001.7,-3.25,1.625,2.499,4.2,2.832,2.828,11.079,9.3
11.0,2018-02-02 22:47:15.750801,2018-02-03 01:45:40.965506,142826.965,-3.25,1.625,2.499,4.2,2.83,2.825,11.068,9.293
12.0,2018-02-03 01:47:41.023436,2018-02-03 04:45:54.710286,153640.71,-3.25,1.625,2.499,4.2,2.826,2.822,11.055,9.285
13.0,2018-02-03 04:47:54.772520,2018-02-03 07:45:56.580596,164442.58,-3.25,1.625,2.499,4.2,2.823,2.818,11.042,9.274
14.0,2018-02-03 07:47:56.628589,2018-02-03 10:45:43.981963,175229.981,-3.25,1.625,2.499,4.2,2.819,2.813,11.026,9.259
15.0,2018-02-03 10:47:44.038670,2018-02-03 13:45:19.137330,186005.137,-3.25,1.625,2.499,4.2,2.814,2.811,11.008,9.255
16.0,2018-02-03 13:47:19.198481,2018-02-03 16:44:48.707699,196774.707,-3.25,1.625,2.499,4.2,2.812,2.809,11.001,9.251
17.0,2018-02-03 16:46:48.764381,2018-02-03 19:44:12.738440,207538.738,-3.25,1.625,2.499,4.2,2.81,2.807,10.993,9.244
18.0,2018-02-03 19:46:12.797282,2018-02-03 22:43:29.168606,218295.168,-3.25,1.625,2.499,4.2,2.808,2.806,10.984,9.239
19.0,2018-02-03 22:45:29.217301,2018-02-04 01:42:39.690568,229045.69,-3.25,1.625,2.499,4.2,2.806,2.804,10.976,9.233
20.0,2018-02-04 01:44:39.750582,2018-02-04 04:41:43.061029,239789.061,-3.25,1.625,2.499,4.2,2.804,2.801,10.969,9.226
21.0,2018-02-04 04:43:43.120919,2018-02-04 07:40:38.370478,250524.37,-3.25,1.625,2.499,4.2,2.801,2.799,10.959,9.219
22.0,2018-02-04 07:42:38.432949,2018-02-04 10:39:25.082281,261251.082,-3.25,1.625,2.499,4.2,2.799,2.796,10.95,9.211
23.0,2018-02-04 10:41:25.133385,2018-02-04 13:38:05.830733,271971.83,-3.25,1.625,2.499,4.2,2.797,2.795,10.942,9.206
24.0,2018-02-04 13:40:05.876060,2018-02-04 16:36:38.748585,282684.748,-3.25,1.625,2.499,4.2,2.795,2.792,10.935,9.198
25.0,2018-02-04 16:38:38.791408,2018-02-04 19:35:04.487584,293390.487,-3.25,1.625,2.499,4.2,2.792,2.79,10.925,9.192
26.0,2018-02-04 19:37:04.547493,2018-02-04 22:33:22.872935,304088.872,-3.25,1.625,2.499,4.2,2.79,2.788,10.916,9.186
27.0,2018-02-04 22:35:22.938006,2018-02-05 01:31:36.650650,314782.65,-3.25,1.625,2.499,4.2,2.788,2.786,10.912,9.18
28.0,2018-02-05 01:33:36.713462,2018-02-05 04:29:40.402857,325466.402,-3.25,1.625,2.499,4.2,2.786,2.783,10.902,9.17
29.0,2018-02-05 04:31:40.446925,2018-02-05 07:27:35.970118,336141.97,-3.25,1.625,2.499,4.2,2.783,2.781,10.892,9.164
30.0,2018-02-05 07:29:36.013663,2018-02-05 10:25:25.988686,346811.988,-3.25,1.625,2.499,4.2,2.781,2.78,10.885,9.158
