Cycle_Index,Start_Time,End_Time,Test_Time (s),Min_Current (A),Max_Current (A),Min_Voltage (V),Max_Voltage (V),Charge_Capacity (Ah),Discharge_Capacity (Ah),Charge_Energy (Wh),Discharge_Energy (Wh)
1.0,2018-02-27 13:11:00.900200,2018-02-27 17:34:47.288156,15836.401,-1.5,1.5,1.999,4.2,2.836,2.945,11.026,10.375
2.0,2018-02-27 17:34:47.304776,2018-02-27 22:02:21.845784,31890.958,-1.5,1.5,1.999,4.2,2.955,2.939,11.396,10.372
3.0,2018-02-27 22:02:21.862572,2018-02-28 02:29:08.646488,47897.759,-1.5,1.5,1.999,4.2,2.943,2.929,11.355,10.348
4.0,2018-02-28 02:29:08.661732,2018-02-28 09:12:50.325748,72119.438,-3.0,1.5,1.999,4.2,5.844,5.803,22.557,19.872
5.0,2018-02-28 09:12:50.347748,2018-02-28 12:29:13.904152,83903.017,-3.0,1.5,1.999,4.2,2.907,2.894,11.209,9.941
6.0,2018-02-28 12:29:13.910956,2018-02-28 15:45:14.454032,95663.567,-2.999,1.5,1.999,4.2,2.899,2.887,11.177,9.928
7.0,2018-02-28 15:45:14.468936,2018-02-28 19:00:53.360072,107402.473,-2.999,1.5,1.999,4.2,2.891,2.88,11.148,9.914
8.0,2018-02-28 19:00:53.367468,2018-02-28 22:16:09.755780,119118.868,-2.999,1.5,1.999,4.2,2.884,2.873,11.119,9.899
9.0,2018-02-28 22:16:09.770768,2018-03-01 01:31:06.703896,130815.816,-2.999,1.5,1.999,4.2,2.877,2.867,11.094,9.885
10.0,2018-03-01 01:31:06.717768,2018-03-01 04:45:38.971476,142488.084,-2.999,1.5,1.999,4.2,2.869,2.86,11.067,9.868
11.0,2018-03-01 04:45:38.998856,2018-03-01 07:59:46.716776,154135.829,-3.0,1.5,1.999,4.2,2.862,2.853,11.04,9.85
12.0,2018-03-01 07:59:46.728620,2018-03-01 11:13:31.727392,165760.84,-2.999,1.5,1.999,4.2,2.855,2.846,11.014,9.833
13.0,2018-03-01 11:13:31.735976,2018-03-01 14:26:51.147136,177360.26,-2.999,1.5,1.998,4.2,2.848,2.839,10.99,9.814
14.0,2018-03-01 14:26:51.163108,2018-03-01 17:39:48.376872,188937.489,-3.0,1.5,1.999,4.2,2.841,2.833,10.965,9.798
