Cycle_Index,Start_Time,End_Time,Test_Time (s),Min_Current (A),Max_Current (A),Min_Voltage (V),Max_Voltage (V),Charge_Capacity (Ah),Discharge_Capacity (Ah),Charge_Energy (Wh),Discharge_Energy (Wh)
1.0,2018-08-08 14:48:41.010197,2018-08-08 19:16:16.923170,16065.923,-1.625,1.625,2.499,4.2,3.127,3.138,12.135,11.01
2.0,2018-08-08 19:16:17.048281,2018-08-08 23:42:35.641066,32044.641,-1.625,1.625,2.499,4.2,3.142,3.118,12.151,10.954
3.0,2018-08-08 23:42:35.734366,2018-08-09 04:07:42.503218,47951.503,-1.625,1.625,2.499,4.2,3.124,3.105,12.084,10.915
4.0,2018-08-09 04:07:42.503331,2018-08-09 10:51:18.266450,72167.266,-3.25,1.625,2.499,4.2,6.204,6.18,24.002,20.975
5.0,2018-08-09 10:53:18.320475,2018-08-09 14:07:34.737960,83943.737,-3.25,1.625,2.499,4.2,3.09,3.084,11.933,10.471
6.0,2018-08-09 14:09:34.789607,2018-08-09 17:23:37.194506,95706.194,-3.25,1.625,2.499,4.2,3.085,3.081,11.914,10.464
7.0,2018-08-09 17:25:37.249945,2018-08-09 20:39:27.148380,107456.148,-3.25,1.625,2.499,4.2,3.081,3.077,11.901,10.453
8.0,2018-08-09 20:41:27.202995,2018-08-09 23:55:05.581668,119194.581,-3.25,1.625,2.499,4.2,3.077,3.073,11.885,10.442
9.0,2018-08-09 23:57:05.640485,2018-08-10 03:10:30.981544,130919.981,-3.25,1.625,2.499,4.2,3.073,3.07,11.87,10.433
10.0,2018-08-10 03:12:31.038610,2018-08-10 06:25:46.161719,142635.161,-3.25,1.625,2.499,4.2,3.069,3.067,11.857,10.426
11.0,2018-08-10 06:27:46.224229,2018-08-10 09:40:50.588989,154339.588,-3.25,1.625,2.499,4.2,3.066,3.064,11.846,10.414
12.0,2018-08-10 09:42:50.646981,2018-08-10 12:55:46.812645,166035.812,-3.251,1.625,2.499,4.2,3.063,3.061,11.835,10.407
13.0,2018-08-10 12:57:46.868765,2018-08-10 16:10:31.898420,177720.898,-3.25,1.625,2.499,4.2,3.06,3.059,11.822,10.396
14.0,2018-08-10 16:12:31.950152,2018-08-10 19:25:06.123525,189395.123,-3.25,1.625,2.499,4.2,3.057,3.055,11.811,10.385
15.0,2018-08-10 19:27:06.184629,2018-08-10 22:39:31.965990,201060.965,-3.25,1.625,2.499,4.2,3.054,3.052,11.801,10.375
16.0,2018-08-10 22:41:32.022736,2018-08-11 01:53:45.069054,212714.069,-3.25,1.625,2.499,4.2,3.05,3.048,11.787,10.361
17.0,2018-08-11 01:55:45.131940,2018-08-11 05:07:48.503149,224357.503,-3.25,1.625,2.499,4.2,3.046,3.046,11.774,10.354
18.0,2018-08-11 05:09:48.556318,2018-08-11 08:21:43.890629,235992.89,-3.25,1.625,2.499,4.2,3.044,3.043,11.767,10.342
19.0,2018-08-11 08:23:43.952651,2018-08-11 11:35:30.028915,247619.028,-3.25,1.625,2.499,4.2,3.041,3.041,11.754,10.335
20.0,2018-08-11 11:37:30.084686,2018-08-11 14:49:09.018993,259238.018,-3.25,1.625,2.499,4.2,3.039,3.039,11.746,10.327
21.0,2018-08-11 14:51:09.072517,2018-08-11 18:02:39.756473,270848.756,-3.25,1.625,2.499,4.2,3.037,3.036,11.739,10.315
22.0,2018-08-11 18:04:39.825491,2018-08-11 21:15:57.594980,282446.594,-3.25,1.625,2.499,4.2,3.033,3.033,11.726,10.284
23.0,2018-08-11 21:17:57.658821,2018-08-12 00:28:44.785484,294013.785,-3.25,1.625,2.499,4.2,3.026,3.026,11.707,10.263
24.0,2018-08-12 00:30:44.825551,2018-08-12 03:41:31.132580,305580.132,-3.25,1.625,2.499,4.2,3.025,3.025,11.701,10.262
25.0,2018-08-12 03:43:31.178980,2018-08-12 06:54:10.210410,317139.21,-3.25,1.625,2.499,4.2,3.023,3.023,11.694,10.255
26.0,2018-08-12 06:56:10.251367,2018-08-12 10:06:45.668401,328694.668,-3.25,1.625,2.499,4.2,3.021,3.022,11.688,10.251
27.0,2018-08-12 10:08:45.728966,2018-08-12 13:19:16.483792,340245.483,-3.25,1.625,2.499,4.2,3.02,3.02,11.683,10.242
28.0,2018-08-12 13:21:16.525314,2018-08-12 16:31:39.202541,351788.202,-3.25,1.625,2.499,4.2,3.017,3.018,11.671,10.238
29.0,2018-08-12 16:33:39.243125,2018-08-12 19:43:56.695052,363325.695,-3.25,1.625,2.499,4.2,3.016,3.016,11.668,10.228
30.0,2018-08-12 19:45:56.757708,2018-08-12 22:56:07.388114,374856.388,-3.25,1.625,2.499,4.2,3.014,3.014,11.659,10.221
31.0,2018-08-12 22:58:07.430388,2018-08-13 02:08:10.985104,386379.985,-3.25,1.625,2.499,4.2,3.011,3.013,11.651,10.213
32.0,2018-08-13 02:10:11.026948,2018-08-13 05:20:08.725923,397897.725,-3.25,1.625,2.499,4.2,3.01,3.011,11.646,10.206
33.0,2018-08-13 05:22:08.788785,2018-08-13 08:32:03.432125,409412.432,-3.25,1.625,2.499,4.2,3.008,3.009,11.64,10.198
34.0,2018-08-13 08:34:03.487764,2018-08-13 11:43:50.211223,420919.211,-3.25,1.625,2.499,4.2,3.007,3.008,11.635,10.192
35.0,2018-08-13 11:45:50.267148,2018-08-13 14:55:31.969832,432420.969,-3.25,1.625,2.499,4.2,3.005,3.006,11.63,10.184
36.0,2018-08-13 14:57:32.024672,2018-08-13 18:07:07.393931,443916.393,-3.25,1.625,2.499,4.2,3.003,3.005,11.623,10.178
37.0,2018-08-13 18:09:07.451170,2018-08-13 21:18:38.669153,455407.669,-3.25,1.625,2.499,4.2,3.002,3.003,11.618,10.171
38.0,2018-08-13 21:20:38.723987,2018-08-14 00:30:03.454225,466892.454,-3.25,1.625,2.499,4.2,3.0,3.002,11.612,10.164
39.0,2018-08-14 00:32:03.511714,2018-08-14 03:41:22.845418,478371.845,-3.25,1.625,2.499,4.2,2.999,3.001,11.606,10.16
40.0,2018-08-14 03:43:22.900673,2018-08-14 06:52:38.862565,489847.862,-3.25,1.625,2.499,4.2,2.998,2.998,11.603,10.152
41.0,2018-08-14 06:54:38.918064,2018-08-14 10:03:22.775596,501291.775,-3.25,1.625,2.499,4.2,2.99,2.992,11.575,10.116
42.0,2018-08-14 10:05:22.828235,2018-08-14 13:14:12.297257,512741.297,-3.25,1.625,2.499,4.2,2.991,2.99,11.582,10.107
43.0,2018-08-14 13:16:12.352685,2018-08-14 16:24:49.502839,524178.502,-3.25,1.625,2.499,4.2,2.988,2.99,11.57,10.104
44.0,2018-08-14 16:26:49.557737,2018-08-14 19:35:24.024013,535613.024,-3.25,1.625,2.499,4.2,2.987,2.988,11.569,10.096
45.0,2018-08-14 19:37:24.079075,2018-08-14 22:45:52.149651,547041.149,-3.25,1.625,2.499,4.2,2.985,2.987,11.56,10.091
46.0,2018-08-14 22:47:52.205568,2018-08-15 01:56:15.441563,558464.441,-3.25,1.625,2.499,4.2,2.984,2.985,11.556,10.083
47.0,2018-08-15 01:58:15.498149,2018-08-15 05:06:32.196382,569881.196,-3.25,1.625,2.499,4.2,2.982,2.983,11.549,10.074
48.0,2018-08-15 05:08:32.250782,2018-08-15 08:16:43.223905,581292.223,-3.25,1.625,2.499,4.2,2.98,2.982,11.542,10.071
49.0,2018-08-15 08:18:43.278655,2018-08-15 11:26:49.760956,592698.76,-3.25,1.625,2.499,4.2,2.979,2.98,11.538,10.061
50.0,2018-08-15 11:28:49.813907,2018-08-15 14:36:51.306724,604100.306,-3.25,1.625,2.499,4.2,2.977,2.978,11.533,10.055
51.0,2018-08-15 14:38:51.364193,2018-08-15 17:46:44.751601,615493.751,-3.25,1.625,2.499,4.2,2.975,2.976,11.525,10.048
52.0,2018-08-15 17:48:44.807063,2018-08-15 20:56:32.475199,626881.475,-3.25,1.625,2.499,4.2,2.973,2.975,11.518,10.043
53.0,2018-08-15 20:58:32.530622,2018-08-16 00:06:13.398491,638262.398,-3.25,1.625,2.499,4.2,2.972,2.973,11.514,10.033
54.0,2018-08-16 00:08:13.454524,2018-08-16 03:15:49.453686,649638.453,-3.25,1.625,2.499,4.2,2.97,2.971,11.506,10.026
55.0,2018-08-16 03:17:49.509787,2018-08-16 06:25:20.424422,661009.424,-3.25,1.625,2.499,4.2,2.968,2.971,11.5,10.023
56.0,2018-08-16 06:27:20.478492,2018-08-16 09:34:47.753572,672376.753,-3.25,1.625,2.499,4.2,2.967,2.969,11.497,10.015
57.0,2018-08-16 09:36:47.809653,2018-08-16 12:44:12.081198,683741.081,-3.25,1.625,2.499,4.2,2.966,2.969,11.492,10.012
58.0,2018-08-16 12:46:12.140099,2018-08-16 15:53:32.106527,695101.106,-3.25,1.625,2.499,4.2,2.965,2.966,11.489,10.003
59.0,2018-08-16 15:55:32.165216,2018-08-16 19:02:44.827187,706453.827,-3.25,1.625,2.499,4.2,2.963,2.965,11.482,9.996
60.0,2018-08-16 19:04:44.881696,2018-08-16 22:11:50.773453,717799.773,-3.25,1.625,2.499,4.2,2.961,2.962,11.474,9.986
61.0,2018-08-16 22:13:50.828434,2018-08-17 01:20:50.793062,729139.793,-3.25,1.625,2.499,4.2,2.959,2.961,11.466,9.981
62.0,2018-08-17 01:22:50.846781,2018-08-17 04:29:43.230803,740472.23,-3.25,1.625,2.499,4.2,2.958,2.958,11.462,9.969
63.0,2018-08-17 04:31:43.286360,2018-08-17 07:38:25.799216,751794.799,-3.25,1.625,2.499,4.2,2.954,2.956,11.449,9.962
64.0,2018-08-17 07:40:25.856220,2018-08-17 10:46:45.047641,763094.047,-3.25,1.625,2.499,4.2,2.95,2.95,11.441,9.922
65.0,2018-08-17 10:48:45.098374,2018-08-17 13:55:09.903760,774398.903,-3.25,1.625,2.499,4.2,2.95,2.951,11.435,9.926
66.0,2018-08-17 13:57:09.954902,2018-08-17 17:03:29.647921,785698.647,-3.25,1.625,2.499,4.2,2.948,2.95,11.429,9.922
67.0,2018-08-17 17:05:29.710557,2018-08-17 20:11:39.544150,796988.544,-3.25,1.625,2.499,4.2,2.946,2.948,11.423,9.915
68.0,2018-08-17 20:13:39.602140,2018-08-17 23:19:50.113208,808279.113,-3.25,1.625,2.499,4.2,2.946,2.947,11.42,9.913
