Cycle_Index,Start_Time,End_Time,Test_Time (s),Min_Current (A),Max_Current (A),Min_Voltage (V),Max_Voltage (V),Charge_Capacity (Ah),Discharge_Capacity (Ah),Charge_Energy (Wh),Discharge_Energy (Wh)
1.0,2017-08-07 08:50:25.003950,2017-08-07 13:09:12.391083,15537.391,-0.55,0.549,1.996,3.6,1.019,1.036,3.429,3.335
2.0,2017-08-07 13:09:12.453629,2017-08-07 17:26:30.919899,30975.919,-0.55,0.549,1.996,3.6,1.043,1.038,3.49,3.342
3.0,2017-08-07 17:26:31.108210,2017-08-07 21:43:20.164041,46385.164,-0.55,0.549,1.999,3.6,1.043,1.038,3.49,3.344
4.0,2017-08-07 21:43:20.164163,2017-08-08 02:54:54.230515,65079.23,-3.3,0.549,1.988,3.6,2.08,2.067,6.959,6.303
5.0,2017-08-08 02:56:54.270899,2017-08-08 05:23:40.309705,74005.309,-3.3,0.549,1.993,3.6,1.037,1.034,3.465,3.153
6.0,2017-08-08 05:25:40.335181,2017-08-08 07:52:10.432727,82915.432,-3.3,0.549,1.992,3.6,1.036,1.034,3.463,3.153
7.0,2017-08-08 07:54:10.475530,2017-08-08 10:20:31.054520,91816.054,-3.3,0.549,1.991,3.6,1.036,1.034,3.462,3.153
8.0,2017-08-08 10:22:31.102001,2017-08-08 12:48:44.274501,100709.274,-3.3,0.549,1.99,3.6,1.036,1.033,3.461,3.153
9.0,2017-08-08 12:50:44.324147,2017-08-08 15:16:48.292889,109593.292,-3.3,0.549,1.994,3.6,1.036,1.033,3.46,3.152
10.0,2017-08-08 15:18:48.330179,2017-08-08 17:44:47.449541,118472.449,-3.3,0.549,1.991,3.6,1.036,1.033,3.46,3.152
11.0,2017-08-08 17:46:47.480740,2017-08-08 20:12:42.282516,127347.282,-3.3,0.549,1.996,3.6,1.035,1.033,3.459,3.152
12.0,2017-08-08 20:14:42.332450,2017-08-08 22:40:31.794463,136216.794,-3.3,0.549,1.993,3.6,1.035,1.033,3.458,3.151
13.0,2017-08-08 22:42:31.849281,2017-08-09 01:08:15.911665,145080.911,-3.3,0.549,1.987,3.6,1.035,1.033,3.458,3.151
14.0,2017-08-09 01:10:15.938337,2017-08-09 03:35:58.376899,153943.376,-3.3,0.549,1.999,3.6,1.035,1.033,3.457,3.151
15.0,2017-08-09 03:37:58.427075,2017-08-09 06:03:34.404916,162799.404,-3.3,0.549,1.998,3.6,1.035,1.032,3.456,3.15
16.0,2017-08-09 06:05:34.433322,2017-08-09 08:31:11.078625,171656.078,-3.3,0.549,1.995,3.6,1.035,1.032,3.456,3.151
17.0,2017-08-09 08:33:11.130859,2017-08-09 10:58:45.505719,180510.505,-3.3,0.549,1.993,3.6,1.035,1.032,3.456,3.15
18.0,2017-08-09 11:00:45.563448,2017-08-09 13:26:16.922105,189361.922,-3.3,0.549,1.986,3.6,1.034,1.032,3.455,3.15
19.0,2017-08-09 13:28:16.949556,2017-08-09 15:53:45.665631,198210.665,-3.3,0.549,1.993,3.6,1.034,1.032,3.455,3.15
20.0,2017-08-09 15:55:45.703821,2017-08-09 18:21:11.918673,207056.918,-3.3,0.549,1.998,3.6,1.034,1.032,3.454,3.149
21.0,2017-08-09 18:23:11.973577,2017-08-09 20:48:35.000971,215900.0,-3.3,0.549,1.986,3.6,1.034,1.032,3.453,3.149
22.0,2017-08-09 20:50:35.055712,2017-08-09 23:15:55.042474,224740.042,-3.3,0.549,1.997,3.6,1.034,1.032,3.453,3.148
23.0,2017-08-09 23:17:55.077125,2017-08-10 01:43:12.820752,233577.82,-3.3,0.549,1.999,3.6,1.034,1.031,3.452,3.148
24.0,2017-08-10 01:45:12.849232,2017-08-10 04:10:30.811514,242415.811,-3.3,0.549,1.994,3.6,1.034,1.031,3.452,3.148
25.0,2017-08-10 04:12:30.839751,2017-08-10 06:37:46.442398,251251.442,-3.3,0.549,1.993,3.6,1.033,1.031,3.452,3.148
26.0,2017-08-10 06:39:46.497551,2017-08-10 09:04:59.015382,260084.015,-3.3,0.549,1.988,3.6,1.033,1.031,3.451,3.147
27.0,2017-08-10 09:06:59.073652,2017-08-10 11:32:09.988803,268914.988,-3.3,0.549,1.996,3.6,1.033,1.031,3.451,3.147
28.0,2017-08-10 11:34:10.035888,2017-08-10 13:59:18.171923,277743.171,-3.3,0.549,1.999,3.6,1.033,1.031,3.45,3.147
29.0,2017-08-10 14:01:18.201014,2017-08-10 16:26:25.986538,286570.986,-3.3,0.549,1.99,3.6,1.033,1.031,3.45,3.146
30.0,2017-08-10 16:28:26.052123,2017-08-10 18:53:34.234042,295399.234,-3.3,0.549,1.985,3.6,1.033,1.031,3.45,3.146
31.0,2017-08-10 18:55:34.281478,2017-08-10 21:20:39.364740,304224.364,-3.3,0.549,1.995,3.6,1.033,1.031,3.449,3.145
32.0,2017-08-10 21:22:39.412650,2017-08-10 23:47:41.689978,313046.689,-3.3,0.549,1.996,3.6,1.033,1.03,3.449,3.145
33.0,2017-08-10 23:49:41.736320,2017-08-11 02:14:42.667968,321867.667,-3.3,0.549,1.993,3.6,1.032,1.03,3.448,3.145
34.0,2017-08-11 02:16:42.723268,2017-08-11 04:41:41.390513,330686.39,-3.3,0.549,1.999,3.6,1.032,1.03,3.448,3.144
35.0,2017-08-11 04:43:41.427516,2017-08-11 07:08:37.367591,339502.367,-3.3,0.549,1.985,3.6,1.032,1.03,3.447,3.144
36.0,2017-08-11 07:10:37.409719,2017-08-11 09:35:34.444886,348319.444,-3.3,0.549,1.993,3.6,1.032,1.03,3.447,3.143
