Cycle_Index,Start_Time,End_Time,Test_Time (s),Min_Current (A),Max_Current (A),Min_Voltage (V),Max_Voltage (V),Charge_Capacity (Ah),Discharge_Capacity (Ah),Charge_Energy (Wh),Discharge_Energy (Wh)
1.0,2018-02-27 13:09:59.075900,2018-02-27 17:31:32.063020,15702.99,-1.625,1.625,2.499,4.2,3.081,3.106,12.097,10.669
2.0,2018-02-27 17:31:32.084660,2018-02-27 21:55:43.311308,31554.238,-1.625,1.625,2.499,4.2,3.144,3.123,12.261,10.753
3.0,2018-02-27 21:55:43.328500,2018-02-28 02:19:29.050240,47379.977,-1.625,1.625,2.499,4.2,3.135,3.116,12.219,10.741
4.0,2018-02-28 02:19:29.064480,2018-02-28 07:48:38.580348,67129.507,-6.5,1.625,2.499,4.2,5.938,5.575,23.234,16.766
5.0,2018-02-28 07:48:38.600124,2018-02-28 10:41:22.180588,77493.107,-6.5,1.625,2.499,4.2,2.819,2.959,11.055,8.924
6.0,2018-02-28 10:41:22.203220,2018-02-28 13:40:37.240172,88248.167,-6.5,1.625,2.499,4.2,2.968,2.982,11.587,8.997
7.0,2018-02-28 13:40:37.261236,2018-02-28 16:40:09.333556,99020.26,-6.5,1.625,2.499,4.2,2.989,3.007,11.661,9.072
8.0,2018-02-28 16:40:09.351712,2018-02-28 19:39:58.472016,109809.399,-6.5,1.625,2.499,4.2,3.013,3.015,11.747,9.101
9.0,2018-02-28 19:39:58.485848,2018-02-28 22:39:12.517848,120563.444,-6.5,1.625,2.499,4.2,3.02,2.994,11.771,9.054
10.0,2018-02-28 22:39:12.536148,2018-03-01 01:36:22.626888,131193.553,-6.5,1.625,2.499,4.2,2.999,2.981,11.692,9.027
11.0,2018-03-01 01:36:22.637088,2018-03-01 04:33:18.542684,141809.469,-6.5,1.625,2.499,4.2,2.986,3.025,11.643,9.143
12.0,2018-03-01 04:33:18.543192,2018-03-01 07:31:25.446956,152496.373,-6.5,1.625,2.499,4.2,3.029,3.023,11.797,9.138
