Cycle_Index,Start_Time,End_Time,Test_Time (s),Min_Current (A),Max_Current (A),Min_Voltage (V),Max_Voltage (V),Charge_Capacity (Ah),Discharge_Capacity (Ah),Charge_Energy (Wh),Discharge_Energy (Wh)
1.0,2018-02-01 10:05:15.007182,2018-02-01 14:13:37.323620,14912.323,-1.625,1.624,2.499,4.2,2.861,2.911,11.294,10.0
2.0,2018-02-01 14:13:37.448485,2018-02-01 18:22:21.574663,29836.574,-1.625,1.624,2.499,4.2,2.911,2.902,11.425,9.981
3.0,2018-02-01 18:22:21.698822,2018-02-01 22:29:59.337166,44694.337,-1.625,1.624,2.499,4.2,2.899,2.892,11.373,9.951
4.0,2018-02-01 22:29:59.337286,2018-02-02 04:45:44.008689,67239.008,-3.25,1.624,2.499,4.2,5.759,5.728,22.582,18.781
5.0,2018-02-02 04:47:44.050551,2018-02-02 07:48:02.062057,78177.062,-3.25,1.624,2.499,4.2,2.866,2.861,11.207,9.387
6.0,2018-02-02 07:50:02.116011,2018-02-02 10:50:11.229093,89106.229,-3.25,1.624,2.499,4.2,2.862,2.86,11.194,9.387
7.0,2018-02-02 10:52:11.286005,2018-02-02 13:52:16.497450,100031.497,-3.25,1.624,2.499,4.2,2.861,2.857,11.189,9.381
8.0,2018-02-02 13:54:16.551454,2018-02-02 16:54:09.442735,110944.442,-3.25,1.624,2.499,4.2,2.857,2.854,11.174,9.375
9.0,2018-02-02 16:56:09.494732,2018-02-02 19:55:56.598029,121851.598,-3.25,1.624,2.499,4.2,2.855,2.852,11.164,9.371
10.0,2018-02-02 19:57:56.649746,2018-02-02 22:57:31.805184,132746.805,-3.25,1.624,2.499,4.2,2.852,2.848,11.152,9.36
11.0,2018-02-02 22:59:31.853038,2018-02-03 01:58:55.390767,143630.39,-3.25,1.624,2.499,4.2,2.848,2.845,11.138,9.352
12.0,2018-02-03 02:00:55.447136,2018-02-03 05:00:10.933593,154505.933,-3.25,1.624,2.499,4.2,2.845,2.843,11.127,9.346
13.0,2018-02-03 05:02:10.985677,2018-02-03 08:01:17.995416,165372.995,-3.25,1.624,2.499,4.2,2.843,2.84,11.117,9.338
14.0,2018-02-03 08:03:18.044636,2018-02-03 11:02:14.979473,176229.979,-3.25,1.624,2.499,4.2,2.839,2.837,11.104,9.331
15.0,2018-02-03 11:04:15.041054,2018-02-03 14:03:03.902947,187078.902,-3.25,1.625,2.499,4.2,2.837,2.836,11.093,9.326
16.0,2018-02-03 14:05:03.963728,2018-02-03 17:03:48.100518,197923.1,-3.25,1.624,2.499,4.2,2.835,2.833,11.087,9.32
17.0,2018-02-03 17:05:48.152782,2018-02-03 20:04:22.733673,208757.733,-3.25,1.624,2.499,4.2,2.833,2.831,11.077,9.311
18.0,2018-02-03 20:06:22.793141,2018-02-03 23:04:49.959352,219584.959,-3.25,1.624,2.499,4.2,2.83,2.829,11.066,9.305
19.0,2018-02-03 23:06:50.013978,2018-02-04 02:05:10.776790,230405.776,-3.25,1.624,2.499,4.2,2.827,2.827,11.058,9.301
20.0,2018-02-04 02:07:10.832044,2018-02-04 05:05:24.869338,241219.869,-3.25,1.624,2.499,4.2,2.826,2.825,11.052,9.294
21.0,2018-02-04 05:07:24.929847,2018-02-04 08:05:31.454610,252026.454,-3.25,1.624,2.499,4.2,2.824,2.823,11.043,9.287
22.0,2018-02-04 08:07:31.508014,2018-02-04 11:05:29.608537,262824.608,-3.25,1.624,2.499,4.2,2.821,2.82,11.035,9.278
23.0,2018-02-04 11:07:29.656786,2018-02-04 14:05:21.585189,273616.585,-3.25,1.624,2.499,4.2,2.819,2.819,11.025,9.275
24.0,2018-02-04 14:07:21.633893,2018-02-04 17:05:09.153754,284404.153,-3.25,1.624,2.499,4.2,2.817,2.817,11.02,9.269
25.0,2018-02-04 17:07:09.195898,2018-02-04 20:04:49.497034,295184.497,-3.25,1.624,2.499,4.2,2.816,2.815,11.013,9.261
26.0,2018-02-04 20:06:49.552120,2018-02-04 23:04:22.971230,305957.971,-3.25,1.624,2.499,4.2,2.813,2.814,11.005,9.255
27.0,2018-02-04 23:06:23.027953,2018-02-05 02:03:48.254298,316723.254,-3.25,1.624,2.499,4.2,2.812,2.811,10.999,9.245
28.0,2018-02-05 02:05:48.299528,2018-02-05 05:03:05.383351,327480.383,-3.25,1.624,2.499,4.2,2.809,2.808,10.989,9.238
29.0,2018-02-05 05:05:05.435174,2018-02-05 08:02:14.959618,338229.959,-3.25,1.624,2.499,4.2,2.806,2.807,10.98,9.232
30.0,2018-02-05 08:04:15.005707,2018-02-05 11:01:17.304810,348972.304,-3.25,1.624,2.499,4.2,2.805,2.804,10.973,9.22
31.0,2018-02-05 11:03:17.356788,2018-02-05 14:00:08.158213,359703.158,-3.25,1.624,2.499,4.2,2.801,2.801,10.96,9.211
32.0,2018-02-05 14:02:08.212878,2018-02-05 16:58:55.360677,370430.36,-3.25,1.624,2.499,4.2,2.8,2.801,10.955,9.209
33.0,2018-02-05 17:00:55.420752,2018-02-05 19:57:35.675841,381150.675,-3.25,1.624,2.499,4.2,2.798,2.797,10.95,9.197
34.0,2018-02-05 19:59:35.745057,2018-02-05 22:56:05.973157,391860.973,-3.25,1.624,2.499,4.2,2.795,2.796,10.938,9.19
35.0,2018-02-05 22:58:06.035519,2018-02-06 01:54:30.012206,402565.012,-3.25,1.624,2.499,4.2,2.793,2.794,10.931,9.184
36.0,2018-02-06 01:56:30.073057,2018-02-06 04:52:47.131805,413262.131,-3.25,1.624,2.499,4.2,2.792,2.791,10.926,9.175
37.0,2018-02-06 04:54:47.195792,2018-02-06 07:50:53.105726,423948.105,-3.25,1.624,2.499,4.2,2.789,2.788,10.916,9.163
38.0,2018-02-06 07:52:53.169889,2018-02-06 10:48:08.014074,434583.014,-3.25,1.624,2.499,4.2,2.786,2.748,10.906,9.056
39.0,2018-02-06 10:50:08.058269,2018-02-06 13:44:39.392701,445174.392,-3.25,1.624,2.499,4.2,2.746,2.789,10.762,9.164
40.0,2018-02-06 13:46:39.447525,2018-02-06 16:42:34.536674,455849.536,-3.25,1.624,2.499,4.2,2.786,2.784,10.906,9.145
41.0,2018-02-06 16:44:34.591114,2018-02-06 19:40:11.630979,466506.63,-3.25,1.624,2.499,4.2,2.781,2.781,10.885,9.133
42.0,2018-02-06 19:42:11.685853,2018-02-06 22:37:39.399624,477154.399,-3.25,1.625,2.499,4.2,2.778,2.778,10.875,9.125
43.0,2018-02-06 22:39:39.455565,2018-02-07 01:34:59.306576,487794.306,-3.25,1.624,2.499,4.2,2.776,2.775,10.868,9.115
44.0,2018-02-07 01:36:59.362845,2018-02-07 04:32:09.601528,498424.601,-3.25,1.624,2.499,4.2,2.773,2.773,10.857,9.104
45.0,2018-02-07 04:34:09.658064,2018-02-07 07:29:08.502953,509043.502,-3.25,1.624,2.499,4.2,2.77,2.769,10.846,9.09
46.0,2018-02-07 07:31:08.556405,2018-02-07 10:25:58.610568,519653.61,-3.25,1.624,2.499,4.2,2.767,2.767,10.835,9.082
47.0,2018-02-07 10:27:58.662565,2018-02-07 13:22:39.529075,530254.529,-3.25,1.624,2.499,4.2,2.764,2.764,10.826,9.072
48.0,2018-02-07 13:24:39.582652,2018-02-07 16:19:09.482751,540844.482,-3.25,1.624,2.499,4.2,2.761,2.761,10.815,9.059
49.0,2018-02-07 16:21:09.537349,2018-02-07 19:15:29.923969,551424.923,-3.25,1.624,2.499,4.2,2.758,2.76,10.803,9.053
50.0,2018-02-07 19:17:29.979559,2018-02-07 22:11:42.028154,561997.028,-3.25,1.624,2.499,4.2,2.757,2.756,10.798,9.041
51.0,2018-02-07 22:13:42.087063,2018-02-08 01:07:42.309123,572557.309,-3.25,1.624,2.499,4.2,2.753,2.753,10.785,9.03
52.0,2018-02-08 01:09:42.367848,2018-02-08 04:03:33.568193,583108.568,-3.25,1.625,2.499,4.2,2.751,2.75,10.776,9.021
53.0,2018-02-08 04:05:33.616781,2018-02-08 06:59:15.465484,593650.465,-3.25,1.624,2.499,4.2,2.748,2.748,10.766,9.011
54.0,2018-02-08 07:01:15.523753,2018-02-08 09:54:50.684061,604185.684,-3.25,1.624,2.499,4.2,2.745,2.746,10.757,9.005
55.0,2018-02-08 09:56:50.732896,2018-02-08 12:50:19.848377,614714.848,-3.25,1.624,2.499,4.2,2.743,2.744,10.749,8.998
