Cycle_Index,Start_Time,End_Time,Test_Time (s),Min_Current (A),Max_Current (A),Min_Voltage (V),Max_Voltage (V),Charge_Capacity (Ah),Discharge_Capacity (Ah),Charge_Energy (Wh),Discharge_Energy (Wh)
1.0,2018-05-11 12:23:11.007401,2018-05-11 16:52:03.368449,16142.368,-1.625,1.625,2.499,4.2,3.132,3.157,12.146,11.083
2.0,2018-05-11 16:52:03.399862,2018-05-11 21:20:38.335705,32257.335,-1.625,1.625,2.499,4.2,3.166,3.152,12.234,11.078
3.0,2018-05-11 21:20:38.398056,2018-05-12 01:48:05.412981,48304.412,-1.625,1.625,2.499,4.2,3.155,3.135,12.195,11.025
4.0,2018-05-12 01:48:05.413113,2018-05-12 08:34:23.353837,72682.353,-3.251,1.625,2.499,4.2,6.254,6.221,24.174,21.137
5.0,2018-05-12 08:36:23.381564,2018-05-12 11:51:52.931595,84531.931,-3.25,1.625,2.499,4.2,3.11,3.107,12.005,10.56
6.0,2018-05-12 11:53:52.957115,2018-05-12 15:09:12.412599,96371.412,-3.25,1.625,2.499,4.2,3.107,3.103,11.994,10.549
7.0,2018-05-12 15:11:12.461179,2018-05-12 18:26:17.990581,108196.99,-3.25,1.625,2.499,4.2,3.103,3.099,11.979,10.536
8.0,2018-05-12 18:28:18.028014,2018-05-12 21:43:04.857105,120003.857,-3.25,1.625,2.499,4.2,3.098,3.094,11.962,10.52
9.0,2018-05-12 21:45:04.882888,2018-05-13 00:59:39.929905,131798.929,-3.25,1.625,2.499,4.2,3.094,3.09,11.947,10.508
10.0,2018-05-13 01:01:39.956921,2018-05-13 04:16:03.563091,143582.563,-3.251,1.625,2.499,4.2,3.09,3.088,11.931,10.5
11.0,2018-05-13 04:18:03.590860,2018-05-13 07:32:17.304073,155356.304,-3.25,1.625,2.499,4.2,3.087,3.085,11.919,10.49
12.0,2018-05-13 07:34:17.342083,2018-05-13 10:48:23.349106,167122.349,-3.25,1.625,2.499,4.2,3.085,3.083,11.912,10.481
13.0,2018-05-13 10:50:23.390272,2018-05-13 14:04:19.563412,178878.563,-3.25,1.625,2.499,4.2,3.082,3.08,11.901,10.471
14.0,2018-05-13 14:06:19.603171,2018-05-13 17:20:09.414330,190628.414,-3.25,1.625,2.499,4.2,3.079,3.079,11.89,10.467
15.0,2018-05-13 17:22:09.450542,2018-05-13 20:35:50.405916,202369.405,-3.25,1.625,2.499,4.2,3.077,3.075,11.885,10.454
16.0,2018-05-13 20:37:50.427892,2018-05-13 23:51:22.903745,214101.903,-3.25,1.625,2.499,4.2,3.074,3.074,11.873,10.45
17.0,2018-05-13 23:53:22.937121,2018-05-14 03:06:48.573140,225827.573,-3.25,1.625,2.499,4.2,3.072,3.071,11.867,10.438
18.0,2018-05-14 03:08:48.599669,2018-05-14 06:22:04.290064,237543.29,-3.25,1.625,2.499,4.2,3.069,3.07,11.854,10.435
19.0,2018-05-14 06:24:04.316424,2018-05-14 09:37:16.971017,249255.971,-3.25,1.625,2.499,4.2,3.069,3.066,11.853,10.422
20.0,2018-05-14 09:39:17.030922,2018-05-14 12:52:18.836830,260957.836,-3.25,1.625,2.499,4.2,3.065,3.065,11.84,10.414
21.0,2018-05-14 12:54:18.884781,2018-05-14 16:07:15.138773,272654.138,-3.25,1.625,2.499,4.2,3.063,3.063,11.832,10.407
22.0,2018-05-14 16:09:15.200461,2018-05-14 19:22:05.559396,284344.559,-3.25,1.625,2.499,4.2,3.061,3.062,11.827,10.403
23.0,2018-05-14 19:24:05.609513,2018-05-14 22:36:48.116978,296027.116,-3.251,1.625,2.499,4.2,3.06,3.058,11.822,10.388
24.0,2018-05-14 22:38:48.174093,2018-05-15 01:51:22.431716,307701.431,-3.25,1.625,2.499,4.2,3.056,3.057,11.809,10.383
25.0,2018-05-15 01:53:22.482410,2018-05-15 05:05:49.301913,319368.301,-3.25,1.625,2.499,4.2,3.054,3.055,11.801,10.376
26.0,2018-05-15 05:07:49.365694,2018-05-15 08:20:12.300627,331031.3,-3.25,1.625,2.499,4.2,3.053,3.053,11.798,10.368
27.0,2018-05-15 08:22:12.355611,2018-05-15 11:34:28.067251,342687.067,-3.25,1.625,2.499,4.2,3.05,3.05,11.788,10.359
28.0,2018-05-15 11:36:28.123222,2018-05-15 14:48:39.605103,354338.605,-3.25,1.625,2.499,4.2,3.05,3.05,11.786,10.344
29.0,2018-05-15 14:50:39.660341,2018-05-15 18:02:27.114560,365966.114,-3.25,1.625,2.499,4.201,3.044,3.045,11.772,10.326
30.0,2018-05-15 18:04:27.170038,2018-05-15 21:16:10.548696,377589.548,-3.25,1.625,2.499,4.2,3.043,3.043,11.767,10.32
31.0,2018-05-15 21:18:10.604992,2018-05-16 00:29:47.151828,389206.151,-3.25,1.625,2.499,4.2,3.041,3.041,11.759,10.313
32.0,2018-05-16 00:31:47.205946,2018-05-16 03:43:16.842731,400815.842,-3.25,1.625,2.499,4.2,3.039,3.039,11.75,10.306
33.0,2018-05-16 03:45:16.899332,2018-05-16 06:56:39.737832,412418.737,-3.25,1.625,2.499,4.2,3.037,3.037,11.744,10.3
34.0,2018-05-16 06:58:39.789349,2018-05-16 10:09:58.460638,424017.46,-3.25,1.625,2.499,4.2,3.035,3.035,11.738,10.292
35.0,2018-05-16 10:11:58.512617,2018-05-16 13:23:10.877755,435609.877,-3.25,1.625,2.499,4.2,3.033,3.034,11.729,10.287
36.0,2018-05-16 13:25:10.931036,2018-05-16 16:36:16.969123,447195.969,-3.25,1.625,2.499,4.2,3.031,3.032,11.722,10.28
37.0,2018-05-16 16:38:17.021441,2018-05-16 19:49:18.900522,458777.9,-3.25,1.625,2.499,4.2,3.03,3.031,11.719,10.276
38.0,2018-05-16 19:51:18.952925,2018-05-16 23:02:15.905376,470354.905,-3.251,1.625,2.499,4.2,3.029,3.029,11.712,10.268
39.0,2018-05-16 23:04:15.957864,2018-05-17 02:15:06.859243,481925.859,-3.251,1.625,2.499,4.2,3.027,3.028,11.706,10.262
40.0,2018-05-17 02:17:06.917039,2018-05-17 05:27:51.124572,493490.124,-3.25,1.625,2.499,4.2,3.025,3.026,11.698,10.257
41.0,2018-05-17 05:29:51.185361,2018-05-17 08:40:32.234815,505051.234,-3.25,1.625,2.499,4.2,3.024,3.024,11.697,10.247
42.0,2018-05-17 08:42:32.293104,2018-05-17 11:53:05.471410,516604.471,-3.25,1.625,2.499,4.2,3.021,3.022,11.685,10.241
43.0,2018-05-17 11:55:05.530194,2018-05-17 15:05:33.828447,528152.828,-3.25,1.625,2.499,4.2,3.02,3.021,11.679,10.235
44.0,2018-05-17 15:07:33.879627,2018-05-17 18:17:56.049909,539695.049,-3.25,1.625,2.499,4.2,3.018,3.019,11.674,10.228
45.0,2018-05-17 18:19:56.099211,2018-05-17 21:30:11.429911,551230.429,-3.25,1.625,2.499,4.2,3.017,3.016,11.668,10.217
46.0,2018-05-17 21:32:11.481838,2018-05-18 00:42:20.174021,562759.174,-3.25,1.625,2.499,4.2,3.014,3.016,11.657,10.216
47.0,2018-05-18 00:44:20.233691,2018-05-18 03:54:26.607870,574285.607,-3.25,1.625,2.499,4.2,3.013,3.014,11.655,10.208
48.0,2018-05-18 03:56:26.655677,2018-05-18 07:06:28.566985,585807.566,-3.25,1.625,2.499,4.2,3.012,3.013,11.65,10.202
49.0,2018-05-18 07:08:28.627168,2018-05-18 10:18:21.625200,597320.625,-3.25,1.625,2.499,4.2,3.01,3.01,11.642,10.191
50.0,2018-05-18 10:20:21.662288,2018-05-18 13:30:08.940352,608827.94,-3.25,1.625,2.499,4.2,3.007,3.009,11.633,10.188
