Cycle_Index,Start_Time,End_Time,Test_Time (s),Min_Current (A),Max_Current (A),Min_Voltage (V),Max_Voltage (V),Charge_Capacity (Ah),Discharge_Capacity (Ah),Charge_Energy (Wh),Discharge_Energy (Wh)
1.0,2017-08-07 08:51:00.018062,2017-08-07 13:12:43.564190,15713.564,-0.55,0.55,1.999,3.6,1.033,1.053,3.478,3.392
2.0,2017-08-07 13:12:43.584623,2017-08-07 17:33:23.687245,31353.687,-0.55,0.55,1.999,3.6,1.056,1.055,3.538,3.397
3.0,2017-08-07 17:33:23.718246,2017-08-07 21:53:34.671937,46964.671,-0.55,0.55,1.999,3.6,1.056,1.055,3.536,3.4
4.0,2017-08-07 21:53:34.672058,2017-08-08 00:32:01.215122,56471.215,-3.3,0.549,2.712,3.6,1.029,0.88,3.441,2.719
5.0,2017-08-08 00:34:01.257004,2017-08-08 02:06:05.178361,62115.178,-3.3,0.549,2.949,3.39,0.66,0.66,2.208,2.029
6.0,2017-08-08 02:08:05.213492,2017-08-08 03:40:08.922780,67758.922,-3.3,0.549,2.948,3.392,0.66,0.66,2.206,2.029
7.0,2017-08-08 03:42:08.962129,2017-08-08 05:14:12.791062,73402.791,-3.3,0.549,2.948,3.393,0.66,0.66,2.206,2.029
8.0,2017-08-08 05:16:12.816948,2017-08-08 06:48:16.523176,79046.523,-3.3,0.549,2.949,3.393,0.66,0.66,2.206,2.029
9.0,2017-08-08 06:50:16.555673,2017-08-08 08:22:20.148280,84690.148,-3.3,0.549,2.947,3.393,0.66,0.66,2.206,2.029
10.0,2017-08-08 08:24:20.182854,2017-08-08 09:56:24.278578,90334.278,-3.3,0.549,2.948,3.394,0.66,0.66,2.206,2.029
11.0,2017-08-08 09:58:24.333998,2017-08-08 11:30:27.751188,95977.751,-3.3,0.549,2.946,3.394,0.66,0.66,2.206,2.028
12.0,2017-08-08 11:32:27.801182,2017-08-08 13:04:31.414836,101621.414,-3.3,0.549,2.947,3.394,0.66,0.66,2.206,2.029
13.0,2017-08-08 13:06:31.473866,2017-08-08 14:38:34.826635,107264.826,-3.3,0.549,2.945,3.395,0.66,0.66,2.206,2.028
14.0,2017-08-08 14:40:34.879113,2017-08-08 16:12:38.016652,112908.016,-3.3,0.549,2.945,3.394,0.66,0.66,2.205,2.028
15.0,2017-08-08 16:14:38.056834,2017-08-08 17:46:41.733220,118551.733,-3.3,0.549,2.945,3.395,0.66,0.66,2.206,2.028
16.0,2017-08-08 17:48:41.770273,2017-08-08 19:20:45.137797,124195.137,-3.3,0.549,2.944,3.395,0.66,0.66,2.205,2.028
17.0,2017-08-08 19:22:45.202146,2017-08-08 20:54:48.688058,129838.688,-3.3,0.549,2.947,3.395,0.66,0.66,2.206,2.029
18.0,2017-08-08 20:56:48.738403,2017-08-08 22:28:52.192250,135482.192,-3.3,0.549,2.944,3.395,0.66,0.66,2.206,2.028
19.0,2017-08-08 22:30:52.234536,2017-08-09 00:02:55.693230,141125.693,-3.3,0.549,2.945,3.395,0.66,0.66,2.206,2.029
20.0,2017-08-09 00:04:55.718429,2017-08-09 01:36:59.395083,146769.395,-3.3,0.549,2.945,3.395,0.66,0.66,2.206,2.028
21.0,2017-08-09 01:38:59.450287,2017-08-09 03:11:03.221517,152413.221,-3.3,0.549,2.944,3.395,0.66,0.66,2.205,2.028
22.0,2017-08-09 03:13:03.253901,2017-08-09 04:45:07.061454,158057.061,-3.3,0.549,2.944,3.395,0.66,0.66,2.206,2.028
23.0,2017-08-09 04:47:07.100602,2017-08-09 06:19:10.965566,163700.965,-3.3,0.549,2.945,3.395,0.66,0.66,2.205,2.028
24.0,2017-08-09 06:21:11.016923,2017-08-09 07:53:14.720137,169344.72,-3.3,0.549,2.946,3.395,0.66,0.66,2.206,2.029
25.0,2017-08-09 07:55:14.752479,2017-08-09 09:27:18.584021,174988.584,-3.3,0.549,2.945,3.395,0.66,0.66,2.206,2.028
26.0,2017-08-09 09:29:18.651126,2017-08-09 11:01:22.291310,180632.291,-3.3,0.549,2.946,3.395,0.66,0.66,2.205,2.029
27.0,2017-08-09 11:03:22.340341,2017-08-09 12:35:25.874730,186275.874,-3.3,0.549,2.944,3.395,0.66,0.66,2.206,2.028
28.0,2017-08-09 12:37:25.927956,2017-08-09 14:09:29.204155,191919.204,-3.3,0.549,2.945,3.395,0.66,0.66,2.205,2.028
29.0,2017-08-09 14:11:29.259072,2017-08-09 15:43:32.516214,197562.516,-3.3,0.549,2.946,3.395,0.66,0.66,2.206,2.028
30.0,2017-08-09 15:45:32.545855,2017-08-09 17:17:35.521666,203205.521,-3.3,0.549,2.944,3.396,0.66,0.66,2.205,2.028
31.0,2017-08-09 17:19:35.566965,2017-08-09 18:51:38.232572,208848.232,-3.3,0.55,2.946,3.395,0.66,0.66,2.206,2.029
32.0,2017-08-09 18:53:38.265273,2017-08-09 20:25:41.369882,214491.369,-3.3,0.549,2.944,3.396,0.66,0.66,2.206,2.028
33.0,2017-08-09 20:27:41.421354,2017-08-09 21:59:44.632104,220134.632,-3.3,0.549,2.944,3.395,0.66,0.66,2.205,2.028
34.0,2017-08-09 22:01:44.656966,2017-08-09 23:33:47.833488,225777.833,-3.3,0.549,2.944,3.396,0.66,0.66,2.206,2.028
35.0,2017-08-09 23:35:47.870718,2017-08-10 01:07:51.287319,231421.287,-3.3,0.549,2.944,3.396,0.66,0.66,2.205,2.028
36.0,2017-08-10 01:09:51.323565,2017-08-10 02:41:54.824809,237064.824,-3.3,0.549,2.946,3.396,0.66,0.66,2.206,2.029
37.0,2017-08-10 02:43:54.873462,2017-08-10 04:15:58.481484,242708.481,-3.3,0.549,2.944,3.396,0.66,0.66,2.206,2.028
38.0,2017-08-10 04:17:58.523533,2017-08-10 05:50:02.331064,248352.331,-3.3,0.549,2.944,3.395,0.66,0.66,2.206,2.028
39.0,2017-08-10 05:52:02.372434,2017-08-10 07:24:05.789233,253995.789,-3.3,0.549,2.944,3.396,0.66,0.66,2.206,2.028
40.0,2017-08-10 07:26:05.823154,2017-08-10 08:58:09.533820,259639.533,-3.3,0.549,2.944,3.396,0.66,0.66,2.205,2.028
41.0,2017-08-10 09:00:09.568146,2017-08-10 10:32:12.592550,265282.592,-3.3,0.549,2.945,3.396,0.66,0.66,2.206,2.029
42.0,2017-08-10 10:34:12.656145,2017-08-10 12:06:15.793934,270925.793,-3.3,0.549,2.944,3.396,0.66,0.66,2.205,2.028
43.0,2017-08-10 12:08:15.819702,2017-08-10 13:40:19.222854,276569.222,-3.3,0.549,2.944,3.395,0.66,0.66,2.206,2.029
44.0,2017-08-10 13:42:19.283780,2017-08-10 15:14:22.135465,282212.135,-3.3,0.549,2.943,3.396,0.66,0.66,2.206,2.028
45.0,2017-08-10 15:16:22.178033,2017-08-10 16:48:25.259118,287855.259,-3.3,0.549,2.944,3.396,0.66,0.66,2.205,2.028
46.0,2017-08-10 16:50:25.311438,2017-08-10 18:22:28.866716,293498.866,-3.3,0.549,2.944,3.396,0.66,0.66,2.206,2.028
47.0,2017-08-10 18:24:28.905595,2017-08-10 19:56:32.129991,299142.129,-3.3,0.549,2.943,3.396,0.66,0.66,2.205,2.028
48.0,2017-08-10 19:58:32.177265,2017-08-10 21:30:35.742164,304785.742,-3.3,0.549,2.945,3.396,0.66,0.66,2.206,2.029
49.0,2017-08-10 21:32:35.792710,2017-08-10 23:04:39.470248,310429.47,-3.3,0.549,2.943,3.396,0.66,0.66,2.206,2.028
50.0,2017-08-10 23:06:39.512953,2017-08-11 00:38:42.748219,316072.748,-3.3,0.549,2.944,3.396,0.66,0.66,2.205,2.028
51.0,2017-08-11 00:40:42.795217,2017-08-11 02:12:46.610441,321716.61,-3.3,0.549,2.944,3.396,0.66,0.66,2.206,2.028
52.0,2017-08-11 02:14:46.652913,2017-08-11 03:46:50.056686,327360.056,-3.3,0.549,2.943,3.396,0.66,0.66,2.205,2.028
53.0,2017-08-11 03:48:50.102272,2017-08-11 05:20:53.389309,333003.389,-3.3,0.549,2.945,3.396,0.66,0.66,2.206,2.029
54.0,2017-08-11 05:22:53.443298,2017-08-11 06:54:56.792444,338646.792,-3.3,0.549,2.943,3.396,0.66,0.66,2.206,2.028
55.0,2017-08-11 06:56:56.824211,2017-08-11 08:28:59.969329,344289.969,-3.3,0.549,2.944,3.396,0.66,0.66,2.205,2.028
56.0,2017-08-11 08:31:00.019024,2017-08-11 10:03:03.410089,349933.41,-3.3,0.549,2.943,3.396,0.66,0.66,2.206,2.028
57.0,2017-08-11 10:05:03.449336,2017-08-11 11:37:06.446501,355576.446,-3.3,0.549,2.943,3.396,0.66,0.66,2.205,2.028
58.0,2017-08-11 11:39:06.506006,2017-08-11 13:11:09.650262,361219.65,-3.3,0.549,2.945,3.396,0.66,0.66,2.206,2.029
59.0,2017-08-11 13:13:09.706524,2017-08-11 14:45:12.971181,366862.971,-3.3,0.549,2.943,3.396,0.66,0.66,2.206,2.028
60.0,2017-08-11 14:47:13.011183,2017-08-11 16:19:16.417034,372506.417,-3.3,0.549,2.944,3.396,0.66,0.66,2.205,2.028
61.0,2017-08-11 16:21:16.482712,2017-08-11 17:53:20.127316,378150.127,-3.3,0.549,2.943,3.396,0.66,0.66,2.206,2.028
62.0,2017-08-11 17:55:20.194013,2017-08-11 19:27:23.912273,383793.912,-3.3,0.549,2.944,3.396,0.66,0.66,2.206,2.028
63.0,2017-08-11 19:29:23.974929,2017-08-11 21:01:27.598661,389437.598,-3.3,0.549,2.945,3.396,0.66,0.66,2.206,2.029
64.0,2017-08-11 21:03:27.666425,2017-08-11 22:35:31.231705,395081.231,-3.3,0.549,2.943,3.396,0.66,0.66,2.206,2.028
65.0,2017-08-11 22:37:31.277154,2017-08-12 00:09:35.191629,400725.191,-3.3,0.549,2.944,3.396,0.66,0.66,2.206,2.029
66.0,2017-08-12 00:11:35.235866,2017-08-12 01:43:39.187081,406369.187,-3.3,0.549,2.943,3.396,0.66,0.66,2.206,2.028
67.0,2017-08-12 01:45:39.241736,2017-08-12 03:17:42.733807,412012.733,-3.3,0.549,2.944,3.396,0.66,0.66,2.206,2.028
68.0,2017-08-12 03:19:42.793443,2017-08-12 04:51:46.460567,417656.46,-3.3,0.549,2.945,3.396,0.66,0.66,2.206,2.029
69.0,2017-08-12 04:53:46.510728,2017-08-12 06:25:50.013329,423300.013,-3.3,0.549,2.944,3.396,0.66,0.66,2.206,2.028
70.0,2017-08-12 06:27:50.047869,2017-08-12 07:59:53.465249,428943.465,-3.3,0.549,2.945,3.396,0.66,0.66,2.206,2.029
71.0,2017-08-12 08:01:53.492848,2017-08-12 09:33:57.117635,434587.117,-3.3,0.549,2.944,3.396,0.66,0.66,2.206,2.028
72.0,2017-08-12 09:35:57.172691,2017-08-12 11:08:00.627182,440230.627,-3.3,0.549,2.944,3.396,0.66,0.66,2.206,2.029
73.0,2017-08-12 11:10:00.702544,2017-08-12 12:42:04.255282,445874.255,-3.3,0.549,2.946,3.396,0.66,0.66,2.206,2.029
74.0,2017-08-12 12:44:04.303601,2017-08-12 14:16:07.862075,451517.862,-3.3,0.549,2.944,3.396,0.66,0.66,2.206,2.028
75.0,2017-08-12 14:18:07.917965,2017-08-12 15:50:11.330429,457161.33,-3.3,0.549,2.945,3.396,0.66,0.66,2.206,2.029
76.0,2017-08-12 15:52:11.378924,2017-08-12 17:24:14.947765,462804.947,-3.3,0.549,2.944,3.396,0.66,0.66,2.206,2.029
77.0,2017-08-12 17:26:14.998615,2017-08-12 18:58:18.595614,468448.595,-3.3,0.549,2.944,3.396,0.66,0.66,2.206,2.029
78.0,2017-08-12 19:00:18.615554,2017-08-12 20:32:21.993837,474091.993,-3.3,0.549,2.945,3.396,0.66,0.66,2.206,2.029
79.0,2017-08-12 20:34:22.031212,2017-08-12 22:06:25.827155,479735.827,-3.3,0.549,2.944,3.396,0.66,0.66,2.206,2.029
80.0,2017-08-12 22:08:25.899210,2017-08-12 23:40:29.379260,485379.379,-3.3,0.549,2.945,3.396,0.66,0.66,2.206,2.029
81.0,2017-08-12 23:42:29.409979,2017-08-13 01:14:33.206444,491023.206,-3.3,0.549,2.944,3.396,0.66,0.66,2.206,2.029
82.0,2017-08-13 01:16:33.269680,2017-08-13 02:48:37.329637,496667.329,-3.3,0.549,2.944,3.396,0.66,0.66,2.206,2.029
83.0,2017-08-13 02:50:37.379221,2017-08-13 04:22:40.898741,502310.898,-3.3,0.549,2.946,3.397,0.66,0.66,2.206,2.029
84.0,2017-08-13 04:24:40.944351,2017-08-13 05:56:44.644414,507954.644,-3.3,0.549,2.944,3.396,0.66,0.66,2.206,2.029
85.0,2017-08-13 05:58:44.693333,2017-08-13 07:30:48.359522,513598.359,-3.3,0.549,2.945,3.396,0.66,0.66,2.206,2.029
86.0,2017-08-13 07:32:48.387961,2017-08-13 09:04:52.123048,519242.123,-3.3,0.549,2.944,3.397,0.66,0.66,2.206,2.029
87.0,2017-08-13 09:06:52.173189,2017-08-13 10:38:55.836773,524885.836,-3.3,0.549,2.945,3.397,0.66,0.66,2.206,2.029
88.0,2017-08-13 10:40:55.861906,2017-08-13 12:12:59.201879,530529.201,-3.3,0.549,2.946,3.397,0.66,0.66,2.206,2.029
89.0,2017-08-13 12:14:59.230647,2017-08-13 13:47:02.658339,536172.658,-3.3,0.549,2.945,3.397,0.66,0.66,2.206,2.029
90.0,2017-08-13 13:49:02.737565,2017-08-13 15:21:06.101228,541816.101,-3.3,0.549,2.946,3.396,0.66,0.66,2.206,2.029
91.0,2017-08-13 15:23:06.151795,2017-08-13 16:55:09.374595,547459.374,-3.3,0.549,2.945,3.397,0.66,0.66,2.206,2.029
92.0,2017-08-13 16:57:09.428191,2017-08-13 18:29:12.844425,553102.844,-3.3,0.549,2.945,3.397,0.66,0.66,2.206,2.029
93.0,2017-08-13 18:31:12.879699,2017-08-13 20:03:16.452749,558746.452,-3.3,0.549,2.947,3.397,0.66,0.66,2.206,2.029
94.0,2017-08-13 20:05:16.502376,2017-08-13 21:37:19.883523,564389.883,-3.3,0.549,2.945,3.397,0.66,0.66,2.206,2.029
95.0,2017-08-13 21:39:19.923013,2017-08-13 23:11:23.352183,570033.352,-3.3,0.549,2.946,3.396,0.66,0.66,2.206,2.029
96.0,2017-08-13 23:13:23.429733,2017-08-14 00:45:27.028090,575677.028,-3.3,0.549,2.945,3.397,0.66,0.66,2.206,2.029
97.0,2017-08-14 00:47:27.045371,2017-08-14 02:19:30.585517,581320.585,-3.3,0.549,2.945,3.397,0.66,0.66,2.206,2.029
98.0,2017-08-14 02:21:30.626592,2017-08-14 03:53:33.950953,586963.95,-3.3,0.549,2.948,3.397,0.66,0.66,2.206,2.03
99.0,2017-08-14 03:55:33.999857,2017-08-14 05:27:37.741240,592607.741,-3.3,0.549,2.945,3.397,0.66,0.66,2.206,2.029
100.0,2017-08-14 05:29:37.755486,2017-08-14 07:01:41.389841,598251.389,-3.3,0.549,2.946,3.397,0.66,0.66,2.206,2.029
101.0,2017-08-14 07:03:41.438608,2017-08-14 08:35:45.197982,603895.197,-3.3,0.549,2.946,3.397,0.66,0.66,2.206,2.029
102.0,2017-08-14 08:37:45.251463,2017-08-14 10:09:49.381667,609539.381,-3.3,0.549,2.946,3.397,0.66,0.66,2.206,2.029
