Cycle_Index,Start_Time,End_Time,Test_Time (s),Min_Current (A),Max_Current (A),Min_Voltage (V),Max_Voltage (V),Charge_Capacity (Ah),Discharge_Capacity (Ah),Charge_Energy (Wh),Discharge_Energy (Wh)
1.0,2018-02-27 13:11:46.352200,2018-02-27 17:32:56.797304,15680.446,-1.5,1.5,1.999,4.2,2.803,2.915,10.908,10.243
2.0,2018-02-27 17:32:56.815276,2018-02-27 21:57:28.390556,31552.039,-1.5,1.5,1.999,4.2,2.917,2.904,11.267,10.214
3.0,2018-02-27 21:57:28.411396,2018-02-28 02:21:11.293752,47374.942,-1.5,1.5,1.999,4.2,2.907,2.894,11.228,10.188
4.0,2018-02-28 02:21:11.315592,2018-02-28 08:04:44.449656,67988.098,-6.0,1.5,1.999,4.2,5.765,5.686,22.276,18.22
5.0,2018-02-28 08:04:44.469356,2018-02-28 11:00:54.853632,78558.502,-6.0,1.5,1.998,4.2,2.869,2.858,11.064,9.238
6.0,2018-02-28 11:00:54.884388,2018-02-28 13:56:56.049052,89119.698,-6.0,1.5,1.998,4.2,2.862,2.851,11.037,9.231
7.0,2018-02-28 13:56:56.064932,2018-02-28 16:52:33.152192,99656.801,-5.999,1.5,1.999,4.2,2.853,2.843,11.004,9.22
8.0,2018-02-28 16:52:33.172588,2018-02-28 19:47:50.604076,110174.253,-6.0,1.5,1.998,4.2,2.845,2.836,10.975,9.207
9.0,2018-02-28 19:47:50.619244,2018-02-28 22:42:51.494640,120675.143,-6.0,1.5,1.998,4.2,2.838,2.829,10.947,9.195
10.0,2018-02-28 22:42:51.509868,2018-03-01 01:37:32.539220,131156.188,-5.999,1.5,1.998,4.2,2.831,2.823,10.921,9.184
11.0,2018-03-01 01:37:32.561768,2018-03-01 04:31:56.091344,141619.74,-6.0,1.5,1.998,4.2,2.824,2.817,10.899,9.174
12.0,2018-03-01 04:31:56.113156,2018-03-01 07:26:07.977200,152071.626,-6.0,1.499,1.998,4.2,2.819,2.811,10.878,9.165
13.0,2018-03-01 07:26:07.993544,2018-03-01 10:20:03.762952,162507.411,-5.999,1.5,1.998,4.2,2.813,2.806,10.856,9.154
14.0,2018-03-01 10:20:03.780544,2018-03-01 13:13:51.073256,172934.722,-6.0,1.5,1.998,4.2,2.808,2.801,10.84,9.142
15.0,2018-03-01 13:13:51.099116,2018-03-01 16:07:24.029316,183347.678,-6.0,1.499,1.998,4.2,2.803,2.796,10.82,9.126
