Cycle_Index,Start_Time,End_Time,Test_Time (s),Min_Current (A),Max_Current (A),Min_Voltage (V),Max_Voltage (V),Charge_Capacity (Ah),Discharge_Capacity (Ah),Charge_Energy (Wh),Discharge_Energy (Wh)
1.0,2018-02-27 13:12:09.248400,2018-02-27 17:32:11.343828,15612.095,-1.5,1.5,1.999,4.2,2.79,2.899,10.865,10.159
2.0,2018-02-27 17:32:11.353780,2018-02-27 21:55:25.090572,31405.842,-1.5,1.499,1.999,4.2,2.901,2.888,11.221,10.132
3.0,2018-02-27 21:55:25.100724,2018-02-28 02:17:54.860236,47155.612,-1.5,1.5,1.999,4.2,2.892,2.879,11.186,10.115
4.0,2018-02-28 02:17:54.867192,2018-02-28 08:55:25.813204,71006.565,-3.0,1.499,1.999,4.2,5.75,5.711,22.247,19.404
5.0,2018-02-28 08:55:25.826640,2018-02-28 12:09:16.736064,82637.488,-3.0,1.5,1.999,4.2,2.87,2.859,11.088,9.755
6.0,2018-02-28 12:09:16.746520,2018-02-28 15:22:55.158652,94255.91,-3.0,1.499,1.999,4.2,2.865,2.854,11.068,9.755
7.0,2018-02-28 15:22:55.173400,2018-02-28 18:36:04.158800,105844.91,-3.0,1.499,1.999,4.2,2.857,2.847,11.037,9.739
8.0,2018-02-28 18:36:04.165624,2018-02-28 21:48:58.557132,117419.309,-3.0,1.499,1.999,4.2,2.851,2.842,11.017,9.736
9.0,2018-02-28 21:48:58.569396,2018-03-01 01:01:32.934532,128973.686,-3.0,1.499,1.999,4.2,2.845,2.836,10.992,9.722
10.0,2018-03-01 01:01:32.942928,2018-03-01 04:13:43.125240,140503.877,-3.0,1.499,1.999,4.2,2.838,2.829,10.967,9.709
11.0,2018-03-01 04:13:43.141268,2018-03-01 07:25:36.385880,152017.137,-3.0,1.499,1.999,4.2,2.832,2.824,10.946,9.698
12.0,2018-03-01 07:25:36.407544,2018-03-01 10:37:09.142512,163509.894,-3.0,1.499,1.999,4.2,2.826,2.818,10.923,9.683
13.0,2018-03-01 10:37:09.178136,2018-03-01 13:48:23.958284,174984.71,-3.0,1.499,1.999,4.2,2.82,2.813,10.902,9.67
14.0,2018-03-01 13:48:23.974480,2018-03-01 16:59:20.663424,186441.415,-3.0,1.499,1.999,4.2,2.815,2.808,10.882,9.659
15.0,2018-03-01 16:59:20.666904,2018-03-01 20:10:04.945916,197885.697,-3.0,1.499,1.999,4.2,2.81,2.803,10.865,9.652
16.0,2018-03-01 20:10:04.956140,2018-03-01 23:20:35.791832,209316.543,-3.0,1.5,1.999,4.2,2.806,2.799,10.848,9.643
17.0,2018-03-01 23:20:35.811196,2018-03-02 02:30:54.512728,220735.264,-3.0,1.499,1.999,4.2,2.802,2.795,10.831,9.634
18.0,2018-03-02 02:30:54.508624,2018-03-02 05:41:01.569512,232142.321,-3.0,1.499,1.999,4.2,2.798,2.791,10.817,9.629
19.0,2018-03-02 05:41:01.573712,2018-03-02 08:50:59.729544,243540.481,-3.0,1.499,1.999,4.2,2.794,2.788,10.804,9.626
20.0,2018-03-02 08:50:59.742488,2018-03-02 11:13:25.526800,252086.278,-3.0,9.999,1.999,4.282,2.351,2.313,8.943,7.727
21.0,2018-03-02 11:13:25.554968,2018-03-02 14:19:02.264676,263223.016,-3.0,1.499,1.999,4.2,2.73,2.729,10.591,9.332
22.0,2018-03-02 14:19:02.285356,2018-03-02 17:24:25.965792,274346.717,-3.0,1.5,1.999,4.2,2.728,2.725,10.584,9.326
