Cycle_Index,Start_Time,End_Time,Test_Time (s),Min_Current (A),Max_Current (A),Min_Voltage (V),Max_Voltage (V),Charge_Capacity (Ah),Discharge_Capacity (Ah),Charge_Energy (Wh),Discharge_Energy (Wh)
1.0,2018-02-01 10:02:10.002962,2018-02-01 14:22:45.311114,15645.311,-0.55,0.55,1.998,3.6,1.019,1.03,3.467,3.274
2.0,2018-02-01 14:22:45.342898,2018-02-01 18:40:11.752185,31091.752,-0.55,0.55,1.995,3.6,1.037,1.032,3.509,3.281
3.0,2018-02-01 18:40:11.813887,2018-02-01 22:57:06.174243,46506.174,-0.55,0.55,1.997,3.6,1.037,1.033,3.51,3.284
4.0,2018-02-01 22:57:06.174411,2018-02-02 05:26:31.589611,69871.589,-1.1,0.55,1.995,3.6,2.075,2.065,7.016,6.418
5.0,2018-02-02 05:28:31.613008,2018-02-02 08:34:59.918204,81179.918,-1.1,0.55,1.993,3.6,1.037,1.033,3.502,3.21
6.0,2018-02-02 08:36:59.976199,2018-02-02 11:43:14.678055,92474.678,-1.1,0.55,1.995,3.6,1.037,1.033,3.501,3.211
7.0,2018-02-02 11:45:14.729662,2018-02-02 14:51:21.024546,103761.024,-1.1,0.55,1.998,3.6,1.036,1.033,3.5,3.211
8.0,2018-02-02 14:53:21.078090,2018-02-02 17:59:21.098712,115041.098,-1.1,0.55,1.995,3.6,1.036,1.033,3.499,3.211
9.0,2018-02-02 18:01:21.151755,2018-02-02 21:07:15.540365,126315.54,-1.1,0.55,1.995,3.6,1.036,1.033,3.499,3.211
10.0,2018-02-02 21:09:15.595166,2018-02-03 00:15:06.553693,137586.553,-1.1,0.55,1.996,3.6,1.036,1.033,3.499,3.211
11.0,2018-02-03 00:17:06.612200,2018-02-03 03:22:52.458900,148852.458,-1.1,0.55,1.998,3.6,1.036,1.033,3.498,3.212
12.0,2018-02-03 03:24:52.520706,2018-02-03 06:30:37.892902,160117.892,-1.1,0.55,1.994,3.6,1.036,1.033,3.498,3.212
13.0,2018-02-03 06:32:37.941682,2018-02-03 09:38:20.646688,171380.646,-1.1,0.55,1.996,3.6,1.036,1.033,3.498,3.212
14.0,2018-02-03 09:40:20.709459,2018-02-03 12:45:59.043657,182639.043,-1.1,0.55,1.995,3.6,1.036,1.033,3.497,3.212
15.0,2018-02-03 12:47:59.097772,2018-02-03 15:53:34.667564,193894.667,-1.1,0.55,1.992,3.6,1.036,1.033,3.497,3.212
16.0,2018-02-03 15:55:34.724064,2018-02-03 19:01:06.765510,205146.765,-1.1,0.55,1.993,3.6,1.036,1.033,3.497,3.212
17.0,2018-02-03 19:03:06.818655,2018-02-03 22:08:39.992460,216399.992,-1.1,0.55,1.996,3.6,1.036,1.033,3.497,3.212
18.0,2018-02-03 22:10:40.044024,2018-02-04 01:16:13.214330,227653.214,-1.1,0.55,1.993,3.6,1.036,1.033,3.498,3.212
19.0,2018-02-04 01:18:13.264292,2018-02-04 04:23:45.194152,238905.194,-1.1,0.55,1.995,3.6,1.036,1.033,3.497,3.212
20.0,2018-02-04 04:25:45.256287,2018-02-04 07:31:14.265313,250154.265,-1.1,0.55,1.995,3.6,1.036,1.033,3.497,3.212
21.0,2018-02-04 07:33:14.319206,2018-02-04 10:38:45.587720,261405.587,-1.1,0.55,1.999,3.6,1.036,1.033,3.497,3.213
22.0,2018-02-04 10:40:45.636993,2018-02-04 13:46:14.936408,272654.936,-1.1,0.55,1.997,3.6,1.036,1.033,3.497,3.213
23.0,2018-02-04 13:48:14.993414,2018-02-04 16:53:39.481953,283899.481,-1.1,0.55,1.997,3.6,1.036,1.033,3.497,3.212
24.0,2018-02-04 16:55:39.523473,2018-02-04 20:01:02.212430,295142.212,-1.1,0.55,1.995,3.6,1.036,1.033,3.496,3.212
25.0,2018-02-04 20:03:02.266576,2018-02-04 23:08:24.680806,306384.68,-1.1,0.55,1.995,3.6,1.036,1.033,3.496,3.213
26.0,2018-02-04 23:10:24.747103,2018-02-05 02:15:46.291568,317626.291,-1.1,0.55,1.998,3.6,1.036,1.033,3.497,3.213
27.0,2018-02-05 02:17:46.337582,2018-02-05 05:23:06.319402,328866.319,-1.1,0.55,1.998,3.6,1.036,1.033,3.496,3.213
28.0,2018-02-05 05:25:06.373616,2018-02-05 08:30:25.743053,340105.743,-1.1,0.55,1.992,3.6,1.036,1.033,3.496,3.212
29.0,2018-02-05 08:32:25.785445,2018-02-05 11:37:45.251902,351345.251,-1.1,0.55,1.999,3.6,1.036,1.033,3.496,3.213
30.0,2018-02-05 11:39:45.312800,2018-02-05 14:45:00.445220,362580.445,-1.1,0.55,1.995,3.6,1.036,1.033,3.496,3.213
31.0,2018-02-05 14:47:00.514256,2018-02-05 17:52:16.556929,373816.556,-1.1,0.55,1.996,3.6,1.036,1.033,3.496,3.213
32.0,2018-02-05 17:54:16.612530,2018-02-05 20:59:32.774761,385052.774,-1.1,0.55,1.996,3.6,1.036,1.033,3.496,3.213
33.0,2018-02-05 21:01:32.832333,2018-02-06 00:06:50.236757,396290.236,-1.1,0.55,1.999,3.6,1.036,1.033,3.496,3.213
34.0,2018-02-06 00:08:50.282683,2018-02-06 03:14:02.287057,407522.287,-1.1,0.55,1.997,3.6,1.036,1.033,3.496,3.213
35.0,2018-02-06 03:16:02.328514,2018-02-06 06:21:15.821963,418755.821,-1.1,0.55,1.998,3.6,1.036,1.033,3.496,3.213
36.0,2018-02-06 06:23:15.892485,2018-02-06 09:28:24.902160,429984.902,-1.1,0.55,1.992,3.6,1.036,1.033,3.495,3.213
37.0,2018-02-06 09:30:24.947200,2018-02-06 12:35:40.928637,441220.928,-1.1,0.55,1.998,3.6,1.036,1.033,3.496,3.213
38.0,2018-02-06 12:37:40.992507,2018-02-06 15:42:53.672725,452453.672,-1.1,0.55,1.992,3.6,1.036,1.033,3.496,3.213
39.0,2018-02-06 15:44:53.740438,2018-02-06 18:50:02.654713,463682.654,-1.1,0.55,1.997,3.6,1.036,1.033,3.496,3.213
40.0,2018-02-06 18:52:02.714728,2018-02-06 21:57:12.508012,474912.508,-1.1,0.55,1.994,3.6,1.036,1.033,3.496,3.213
41.0,2018-02-06 21:59:12.575355,2018-02-07 01:04:22.389884,486142.389,-1.1,0.55,1.994,3.6,1.036,1.033,3.495,3.213
42.0,2018-02-07 01:06:22.433499,2018-02-07 04:11:31.082400,497371.082,-1.1,0.55,1.993,3.6,1.036,1.033,3.496,3.213
43.0,2018-02-07 04:13:31.131466,2018-02-07 07:18:41.863902,508601.863,-1.1,0.55,1.998,3.6,1.036,1.033,3.496,3.213
44.0,2018-02-07 07:20:41.906389,2018-02-07 10:25:49.513292,519829.513,-1.1,0.55,1.992,3.6,1.036,1.033,3.496,3.213
45.0,2018-02-07 10:27:49.583274,2018-02-07 13:32:54.307547,531054.307,-1.1,0.55,1.995,3.6,1.036,1.033,3.495,3.213
46.0,2018-02-07 13:34:54.361150,2018-02-07 16:40:00.560464,542280.56,-1.1,0.55,1.996,3.6,1.036,1.033,3.495,3.213
47.0,2018-02-07 16:42:00.595951,2018-02-07 19:47:03.991078,553503.991,-1.1,0.55,1.995,3.6,1.036,1.033,3.495,3.213
48.0,2018-02-07 19:49:04.053072,2018-02-07 22:54:13.290073,564733.29,-1.1,0.55,1.996,3.6,1.036,1.033,3.495,3.213
49.0,2018-02-07 22:56:13.374230,2018-02-08 02:01:19.361973,575959.361,-1.1,0.55,1.999,3.6,1.036,1.033,3.495,3.213
50.0,2018-02-08 02:03:19.400382,2018-02-08 05:08:24.091813,587184.091,-1.1,0.55,1.998,3.6,1.036,1.033,3.495,3.213
51.0,2018-02-08 05:10:24.176112,2018-02-08 08:15:28.984413,598408.984,-1.1,0.55,1.993,3.6,1.036,1.033,3.495,3.213
52.0,2018-02-08 08:17:29.010346,2018-02-08 11:22:32.899162,609632.899,-1.1,0.55,1.996,3.6,1.036,1.033,3.495,3.213
53.0,2018-02-08 11:24:32.978223,2018-02-08 14:29:39.669266,620859.669,-1.1,0.55,1.994,3.6,1.036,1.033,3.495,3.213
54.0,2018-02-08 14:31:39.734881,2018-02-08 17:36:40.529203,632080.529,-1.1,0.55,1.993,3.6,1.036,1.033,3.495,3.213
55.0,2018-02-08 17:38:40.579006,2018-02-08 20:43:45.227707,643305.227,-1.1,0.55,1.992,3.6,1.036,1.033,3.495,3.213
56.0,2018-02-08 20:45:45.284328,2018-02-08 23:50:47.997649,654527.997,-1.1,0.55,1.997,3.6,1.036,1.033,3.495,3.214
57.0,2018-02-08 23:52:48.065698,2018-02-09 02:57:49.030399,665749.03,-1.1,0.55,1.998,3.6,1.036,1.033,3.495,3.214
58.0,2018-02-09 02:59:49.107441,2018-02-09 06:04:50.411378,676970.411,-1.1,0.55,1.999,3.6,1.036,1.033,3.495,3.214
59.0,2018-02-09 06:06:50.497449,2018-02-09 09:11:48.825476,688188.825,-1.1,0.55,1.998,3.6,1.036,1.033,3.495,3.213
60.0,2018-02-09 09:13:48.884931,2018-02-09 12:18:50.041933,699410.041,-1.1,0.55,1.996,3.6,1.036,1.033,3.495,3.213
61.0,2018-02-09 12:20:50.079039,2018-02-09 15:25:50.981379,710630.981,-1.1,0.55,1.998,3.6,1.036,1.033,3.494,3.213
62.0,2018-02-09 15:27:51.027115,2018-02-09 18:32:51.548342,721851.548,-1.1,0.55,1.998,3.6,1.036,1.033,3.495,3.214
63.0,2018-02-09 18:34:51.633362,2018-02-09 21:39:51.492177,733071.492,-1.1,0.55,1.998,3.6,1.036,1.033,3.495,3.213
64.0,2018-02-09 21:41:51.521611,2018-02-10 00:46:50.366802,744290.366,-1.1,0.55,1.992,3.6,1.036,1.033,3.494,3.213
65.0,2018-02-10 00:48:50.432723,2018-02-10 03:53:50.139452,755510.139,-1.1,0.55,1.998,3.6,1.036,1.033,3.494,3.213
66.0,2018-02-10 03:55:50.212202,2018-02-10 07:00:48.624960,766728.624,-1.1,0.55,1.993,3.6,1.036,1.033,3.494,3.213
67.0,2018-02-10 07:02:48.671131,2018-02-10 10:07:45.252050,777945.252,-1.1,0.55,1.998,3.6,1.036,1.033,3.494,3.213
68.0,2018-02-10 10:09:45.284170,2018-02-10 13:14:41.666257,789161.666,-1.1,0.55,1.998,3.6,1.036,1.033,3.494,3.213
69.0,2018-02-10 13:16:41.730917,2018-02-10 16:21:39.211118,800379.211,-1.1,0.55,1.993,3.6,1.036,1.033,3.494,3.213
70.0,2018-02-10 16:23:39.247376,2018-02-10 19:28:34.921832,811594.921,-1.1,0.55,1.999,3.6,1.036,1.033,3.494,3.213
71.0,2018-02-10 19:30:34.989197,2018-02-10 22:35:34.168097,822814.168,-1.1,0.55,1.994,3.6,1.036,1.033,3.494,3.213
72.0,2018-02-10 22:37:34.241328,2018-02-11 01:42:26.209832,834026.209,-1.1,0.55,1.992,3.6,1.036,1.033,3.494,3.213
73.0,2018-02-11 01:44:26.246012,2018-02-11 04:49:21.419971,845241.419,-1.1,0.55,1.999,3.6,1.036,1.033,3.494,3.213
74.0,2018-02-11 04:51:21.455309,2018-02-11 07:56:16.250417,856456.25,-1.1,0.55,1.998,3.6,1.036,1.033,3.494,3.213
75.0,2018-02-11 07:58:16.315487,2018-02-11 11:03:11.638096,867671.638,-1.1,0.55,1.998,3.6,1.036,1.032,3.494,3.213
76.0,2018-02-11 11:05:11.702507,2018-02-11 14:10:04.018942,878884.018,-1.1,0.55,1.996,3.6,1.036,1.033,3.494,3.213
77.0,2018-02-11 14:12:04.077691,2018-02-11 17:16:58.130642,890098.13,-1.1,0.55,1.998,3.6,1.036,1.033,3.494,3.213
78.0,2018-02-11 17:18:58.186805,2018-02-11 20:23:50.260035,901310.26,-1.1,0.55,1.995,3.6,1.036,1.032,3.494,3.213
79.0,2018-02-11 20:25:50.341704,2018-02-11 23:30:43.180317,912523.18,-1.1,0.55,1.997,3.6,1.036,1.032,3.494,3.213
80.0,2018-02-11 23:32:43.257330,2018-02-12 02:37:36.394572,923736.394,-1.1,0.55,1.997,3.6,1.036,1.033,3.494,3.213
81.0,2018-02-12 02:39:36.467554,2018-02-12 05:44:27.934041,934947.934,-1.1,0.55,1.999,3.6,1.035,1.032,3.493,3.213
82.0,2018-02-12 05:46:28.000194,2018-02-12 08:51:19.251819,946159.251,-1.1,0.55,1.998,3.6,1.035,1.032,3.493,3.213
83.0,2018-02-12 08:53:19.312001,2018-02-12 11:58:09.374029,957369.374,-1.1,0.55,1.999,3.6,1.035,1.032,3.493,3.213
84.0,2018-02-12 12:00:09.399166,2018-02-12 15:05:00.348883,968580.348,-1.1,0.55,1.995,3.6,1.035,1.033,3.493,3.213
85.0,2018-02-12 15:07:00.423693,2018-02-12 18:11:47.789446,979787.789,-1.1,0.55,1.996,3.6,1.035,1.032,3.493,3.212
