Date_Time,Test_Time (s),Cycle_Index,Current (A),Voltage (V),Charge_Capacity (Ah),Discharge_Capacity (Ah),Charge_Energy (Wh),Discharge_Energy (Wh),Environment_Temperature (C),Cell_Temperature (C)
2018-02-01 10:11:40.013791,10.013,1.0,0.0,3.22,0.0,0.0,0.0,0.0,15.163,15.295
2018-02-01 10:11:50.028820,20.028,1.0,0.0,3.22,0.0,0.0,0.0,0.0,15.087,15.295
2018-02-01 10:12:00.043853,30.043,1.0,0.0,3.22,0.0,0.0,0.0,0.0,15.087,15.295
2018-02-01 10:12:10.058863,40.058,1.0,0.0,3.22,0.0,0.0,0.0,0.0,15.087,15.295
2018-02-01 10:12:20.073929,50.073,1.0,0.0,3.22,0.0,0.0,0.0,0.0,15.225,15.357
2018-02-01 10:12:30.088952,60.088,1.0,0.0,3.22,0.0,0.0,0.0,0.0,15.148,15.357
2018-02-01 10:12:30.120249,60.12,1.0,1.499,3.338,0.0,0.0,0.0,0.0,15.148,15.357
2018-02-01 10:12:30.245190,60.245,1.0,1.499,3.348,0.0,0.0,0.0,0.0,15.148,15.357
2018-02-01 10:12:30.900314,60.9,1.0,1.499,3.358,0.0,0.0,0.001,0.0,15.01,15.295
2018-02-01 10:12:33.021878,63.021,1.0,1.499,3.368,0.001,0.0,0.004,0.0,15.179,15.388
2018-02-01 10:12:35.954652,65.954,1.0,1.499,3.378,0.002,0.0,0.008,0.0,15.01,15.295
2018-02-01 10:12:39.604978,69.604,1.0,1.499,3.389,0.003,0.0,0.013,0.0,15.087,15.218
2018-02-01 10:12:43.879285,73.879,1.0,1.499,3.399,0.005,0.0,0.019,0.0,15.087,15.449
2018-02-01 10:12:48.496821,78.496,1.0,1.499,3.409,0.007,0.0,0.025,0.0,15.163,15.295
2018-02-01 10:12:53.613408,83.613,1.0,1.499,3.419,0.009,0.0,0.033,0.0,15.148,15.357
2018-02-01 10:12:59.042201,89.042,1.0,1.499,3.429,0.012,0.0,0.04,0.0,15.087,15.295
2018-02-01 10:13:05.126157,95.126,1.0,1.499,3.439,0.014,0.0,0.049,0.0,15.087,15.295
2018-02-01 10:13:11.490760,101.49,1.0,1.499,3.449,0.017,0.0,0.058,0.0,15.118,15.326
2018-02-01 10:13:18.541916,108.541,1.0,1.499,3.459,0.02,0.0,0.068,0.0,15.225,15.357
2018-02-01 10:13:25.998507,115.998,1.0,1.499,3.469,0.023,0.0,0.079,0.0,15.194,15.326
2018-02-01 10:13:34.360014,124.36,1.0,1.499,3.48,0.026,0.0,0.091,0.0,15.087,15.295
2018-02-01 10:13:43.501372,133.501,1.0,1.499,3.49,0.03,0.0,0.105,0.0,15.225,15.357
2018-02-01 10:13:53.329245,143.329,1.0,1.499,3.5,0.034,0.0,0.119,0.0,14.979,15.188
2018-02-01 10:14:03.344228,153.344,1.0,1.499,3.509,0.038,0.0,0.134,0.0,15.087,15.218
2018-02-01 10:14:13.359223,163.359,1.0,1.499,3.517,0.043,0.0,0.148,0.0,15.148,15.357
2018-02-01 10:14:23.374223,173.374,1.0,1.499,3.525,0.047,0.0,0.163,0.0,15.21,15.418
2018-02-01 10:14:33.389250,183.389,1.0,1.499,3.532,0.051,0.0,0.178,0.0,15.21,15.418
2018-02-01 10:14:43.404141,193.404,1.0,1.499,3.538,0.055,0.0,0.192,0.0,15.148,15.357
2018-02-01 10:14:53.419269,203.419,1.0,1.499,3.544,0.059,0.0,0.207,0.0,15.148,15.357
2018-02-01 10:15:03.434300,213.434,1.0,1.499,3.549,0.063,0.0,0.222,0.0,15.148,15.434
2018-02-01 10:15:13.449327,223.449,1.0,1.499,3.553,0.068,0.0,0.237,0.0,14.995,15.51
2018-02-01 10:15:23.464319,233.464,1.0,1.499,3.557,0.072,0.0,0.252,0.0,15.072,15.51
2018-02-01 10:15:33.479160,243.479,1.0,1.499,3.56,0.076,0.0,0.266,0.0,15.148,15.587
2018-02-01 10:15:43.494347,253.494,1.0,1.499,3.563,0.08,0.0,0.281,0.0,15.133,15.572
2018-02-01 10:15:53.509147,263.509,1.0,1.499,3.565,0.084,0.0,0.296,0.0,15.072,15.587
2018-02-01 10:16:03.524367,273.524,1.0,1.499,3.567,0.088,0.0,0.311,0.0,15.087,15.602
2018-02-01 10:16:13.539357,283.539,1.0,1.499,3.569,0.093,0.0,0.326,0.0,15.025,15.54
2018-02-01 10:16:23.554447,293.554,1.0,1.499,3.571,0.097,0.0,0.341,0.0,14.933,15.679
2018-02-01 10:16:33.569319,303.569,1.0,1.499,3.573,0.101,0.0,0.356,0.0,15.087,15.602
2018-02-01 10:16:43.584218,313.584,1.0,1.499,3.574,0.105,0.0,0.371,0.0,15.163,15.755
2018-02-01 10:16:53.599273,323.599,1.0,1.499,3.576,0.109,0.0,0.386,0.0,15.163,15.755
2018-02-01 10:17:03.614256,333.614,1.0,1.499,3.577,0.113,0.0,0.4,0.0,15.087,15.832
2018-02-01 10:17:13.629233,343.629,1.0,1.499,3.579,0.118,0.0,0.415,0.0,15.025,15.77
2018-02-01 10:17:23.644283,353.644,1.0,1.499,3.581,0.122,0.0,0.43,0.0,15.163,15.909
2018-02-01 10:17:33.659462,363.659,1.0,1.499,3.582,0.126,0.0,0.445,0.0,15.179,15.847
2018-02-01 10:17:43.674299,373.674,1.0,1.499,3.583,0.13,0.0,0.46,0.0,15.102,16.0
2018-02-01 10:17:53.689503,383.689,1.0,1.499,3.585,0.134,0.0,0.475,0.0,15.102,16.0
2018-02-01 10:18:03.704568,393.704,1.0,1.499,3.586,0.138,0.0,0.49,0.0,15.163,16.062
2018-02-01 10:18:13.719519,403.719,1.0,1.499,3.588,0.143,0.0,0.505,0.0,15.025,15.924
2018-02-01 10:18:23.734523,413.734,1.0,1.499,3.59,0.147,0.0,0.52,0.0,15.025,16.0
2018-02-01 10:18:33.749541,423.749,1.0,1.499,3.591,0.151,0.0,0.535,0.0,15.102,16.0
2018-02-01 10:18:43.764524,433.764,1.0,1.499,3.593,0.155,0.0,0.55,0.0,15.163,16.062
2018-02-01 10:18:53.779419,443.779,1.0,1.499,3.594,0.159,0.0,0.565,0.0,15.087,16.062
2018-02-01 10:19:03.794614,453.794,1.0,1.499,3.596,0.164,0.0,0.58,0.0,15.133,16.108
2018-02-01 10:19:13.809594,463.809,1.0,1.499,3.597,0.168,0.0,0.595,0.0,15.056,16.108
2018-02-01 10:19:23.824601,473.824,1.0,1.499,3.598,0.172,0.0,0.61,0.0,15.056,16.184
2018-02-01 10:19:33.839618,483.839,1.0,1.499,3.6,0.176,0.0,0.625,0.0,15.163,16.139
2018-02-01 10:19:43.854327,493.854,1.0,1.499,3.601,0.18,0.0,0.64,0.0,15.087,16.215
2018-02-01 10:19:53.869700,503.869,1.0,1.499,3.602,0.184,0.0,0.655,0.0,15.087,16.292
2018-02-01 10:20:03.884629,513.884,1.0,1.499,3.604,0.189,0.0,0.67,0.0,15.163,16.215
2018-02-01 10:20:13.899694,523.899,1.0,1.499,3.605,0.193,0.0,0.685,0.0,15.163,16.215
2018-02-01 10:20:23.914494,533.914,1.0,1.499,3.607,0.197,0.0,0.7,0.0,15.163,16.292
2018-02-01 10:20:33.941626,543.941,1.0,1.499,3.608,0.201,0.0,0.715,0.0,15.087,16.292
2018-02-01 10:20:43.956553,553.956,1.0,1.499,3.609,0.205,0.0,0.73,0.0,15.163,16.369
2018-02-01 10:20:53.971562,563.971,1.0,1.499,3.611,0.209,0.0,0.745,0.0,15.01,16.369
2018-02-01 10:21:03.986569,573.986,1.0,1.499,3.612,0.214,0.0,0.761,0.0,15.087,16.292
2018-02-01 10:21:14.001578,584.001,1.0,1.499,3.613,0.218,0.0,0.776,0.0,15.087,16.369
2018-02-01 10:21:24.016596,594.016,1.0,1.499,3.615,0.222,0.0,0.791,0.0,15.148,16.43
2018-02-01 10:21:34.031592,604.031,1.0,1.499,3.616,0.226,0.0,0.806,0.0,15.087,16.445
2018-02-01 10:21:44.046581,614.046,1.0,1.499,3.617,0.23,0.0,0.821,0.0,15.225,16.583
2018-02-01 10:21:54.061779,624.061,1.0,1.499,3.619,0.234,0.0,0.836,0.0,15.087,16.369
2018-02-01 10:22:04.076787,634.076,1.0,1.499,3.62,0.239,0.0,0.851,0.0,15.148,16.507
2018-02-01 10:22:14.091798,644.091,1.0,1.499,3.621,0.243,0.0,0.866,0.0,15.087,16.445
2018-02-01 10:22:24.106676,654.106,1.0,1.499,3.622,0.247,0.0,0.881,0.0,15.01,16.522
2018-02-01 10:22:34.121816,664.121,1.0,1.499,3.623,0.251,0.0,0.896,0.0,15.087,16.522
2018-02-01 10:22:44.136965,674.136,1.0,1.499,3.625,0.255,0.0,0.912,0.0,15.148,16.583
2018-02-01 10:22:54.151851,684.151,1.0,1.499,3.626,0.259,0.0,0.927,0.0,15.087,16.522
2018-02-01 10:23:04.166633,694.166,1.0,1.499,3.627,0.264,0.0,0.942,0.0,15.01,16.445
2018-02-01 10:23:14.181850,704.181,1.0,1.499,3.629,0.268,0.0,0.957,0.0,15.01,16.522
2018-02-01 10:23:24.196860,714.196,1.0,1.499,3.63,0.272,0.0,0.972,0.0,15.072,16.583
2018-02-01 10:23:34.211902,724.211,1.0,1.499,3.631,0.276,0.0,0.987,0.0,15.01,16.522
2018-02-01 10:23:44.234885,734.234,1.0,1.499,3.632,0.28,0.0,1.002,0.0,14.933,16.522
2018-02-01 10:23:54.249808,744.249,1.0,1.499,3.634,0.285,0.0,1.018,0.0,15.087,16.598
2018-02-01 10:24:04.264937,754.264,1.0,1.499,3.635,0.289,0.0,1.033,0.0,15.087,16.522
2018-02-01 10:24:14.279947,764.279,1.0,1.499,3.636,0.293,0.0,1.048,0.0,15.087,16.828
2018-02-01 10:24:24.294919,774.294,1.0,1.499,3.637,0.297,0.0,1.063,0.0,15.087,16.752
2018-02-01 10:24:34.309948,784.309,1.0,1.499,3.638,0.301,0.0,1.078,0.0,15.025,16.69
2018-02-01 10:24:44.325001,794.325,1.0,1.499,3.64,0.305,0.0,1.094,0.0,15.163,16.675
2018-02-01 10:24:54.340012,804.34,1.0,1.499,3.641,0.31,0.0,1.109,0.0,15.102,16.69
2018-02-01 10:25:04.354950,814.354,1.0,1.499,3.642,0.314,0.0,1.124,0.0,15.179,16.69
2018-02-01 10:25:14.369819,824.369,1.0,1.499,3.643,0.318,0.0,1.139,0.0,15.025,16.69
2018-02-01 10:25:24.385036,834.385,1.0,1.499,3.645,0.322,0.0,1.154,0.0,14.872,16.613
2018-02-01 10:25:34.400042,844.4,1.0,1.499,3.646,0.326,0.0,1.17,0.0,15.102,16.69
2018-02-01 10:25:44.415096,854.415,1.0,1.499,3.647,0.33,0.0,1.185,0.0,14.963,16.705
2018-02-01 10:25:54.430062,864.43,1.0,1.499,3.648,0.335,0.0,1.2,0.0,15.025,16.69
2018-02-01 10:26:04.445063,874.445,1.0,1.499,3.65,0.339,0.0,1.215,0.0,15.025,16.843
2018-02-01 10:26:14.460046,884.46,1.0,1.499,3.651,0.343,0.0,1.23,0.0,15.102,16.843
2018-02-01 10:26:24.474891,894.474,1.0,1.499,3.652,0.347,0.0,1.246,0.0,15.179,16.69
2018-02-01 10:26:34.490085,904.49,1.0,1.499,3.653,0.351,0.0,1.261,0.0,15.087,16.828
2018-02-01 10:26:44.505121,914.505,1.0,1.499,3.654,0.355,0.0,1.276,0.0,15.087,16.905
2018-02-01 10:26:54.520119,924.52,1.0,1.499,3.655,0.36,0.0,1.291,0.0,15.225,16.89
2018-02-01 10:27:04.535153,934.535,1.0,1.499,3.657,0.364,0.0,1.307,0.0,15.087,16.828
2018-02-01 10:27:14.549978,944.549,1.0,1.499,3.658,0.368,0.0,1.322,0.0,15.087,16.828
2018-02-01 10:27:24.564966,954.564,1.0,1.499,3.659,0.372,0.0,1.337,0.0,15.148,16.966
2018-02-01 10:27:34.580001,964.58,1.0,1.499,3.66,0.376,0.0,1.352,0.0,15.302,16.89
2018-02-01 10:27:44.595012,974.595,1.0,1.499,3.662,0.38,0.0,1.368,0.0,15.287,16.951
2018-02-01 10:27:54.610201,984.61,1.0,1.499,3.663,0.385,0.0,1.383,0.0,15.148,16.89
2018-02-01 10:28:04.625171,994.625,1.0,1.499,3.664,0.389,0.0,1.398,0.0,15.133,16.951
2018-02-01 10:28:14.640019,1004.64,1.0,1.499,3.665,0.393,0.0,1.413,0.0,15.072,16.813
2018-02-01 10:28:24.655197,1014.655,1.0,1.499,3.666,0.397,0.0,1.429,0.0,15.072,16.89
2018-02-01 10:28:34.670217,1024.67,1.0,1.499,3.668,0.401,0.0,1.444,0.0,15.072,16.89
2018-02-01 10:28:44.685217,1034.685,1.0,1.499,3.669,0.406,0.0,1.459,0.0,15.072,17.043
2018-02-01 10:28:54.700223,1044.7,1.0,1.499,3.67,0.41,0.0,1.475,0.0,15.072,16.89
2018-02-01 10:29:04.715072,1054.715,1.0,1.499,3.671,0.414,0.0,1.49,0.0,14.995,16.89
2018-02-01 10:29:14.730481,1064.73,1.0,1.499,3.672,0.418,0.0,1.505,0.0,15.148,17.043
2018-02-01 10:29:24.755677,1074.755,1.0,1.499,3.674,0.422,0.0,1.521,0.0,15.148,17.043
2018-02-01 10:29:34.771100,1084.771,1.0,1.499,3.675,0.426,0.0,1.536,0.0,15.087,16.828
2018-02-01 10:29:44.802048,1094.802,1.0,1.499,3.676,0.431,0.0,1.551,0.0,15.163,16.828
2018-02-01 10:29:54.804714,1104.804,1.0,1.499,3.677,0.435,0.0,1.567,0.0,15.163,16.905
2018-02-01 10:30:04.819538,1114.819,1.0,1.499,3.679,0.439,0.0,1.582,0.0,15.148,16.966
2018-02-01 10:30:14.843950,1124.843,1.0,1.499,3.68,0.443,0.0,1.598,0.0,15.225,17.043
2018-02-01 10:30:24.857577,1134.857,1.0,1.499,3.681,0.447,0.0,1.613,0.0,15.163,16.905
2018-02-01 10:30:34.859580,1144.859,1.0,1.499,3.682,0.451,0.0,1.628,0.0,15.087,16.982
2018-02-01 10:30:44.874577,1154.874,1.0,1.499,3.684,0.456,0.0,1.644,0.0,15.087,16.982
2018-02-01 10:30:54.889585,1164.889,1.0,1.499,3.685,0.46,0.0,1.659,0.0,15.163,16.982
2018-02-01 10:31:04.904613,1174.904,1.0,1.499,3.686,0.464,0.0,1.674,0.0,15.163,16.982
2018-02-01 10:31:14.919453,1184.919,1.0,1.499,3.688,0.468,0.0,1.69,0.0,15.087,16.982
2018-02-01 10:31:24.934624,1194.934,1.0,1.499,3.689,0.472,0.0,1.705,0.0,15.01,16.905
2018-02-01 10:31:34.949602,1204.949,1.0,1.499,3.69,0.476,0.0,1.721,0.0,15.087,16.905
2018-02-01 10:31:44.964614,1214.964,1.0,1.499,3.691,0.481,0.0,1.736,0.0,15.087,16.982
2018-02-01 10:31:54.979582,1224.979,1.0,1.499,3.692,0.485,0.0,1.751,0.0,15.163,16.982
2018-02-01 10:32:04.994470,1234.994,1.0,1.499,3.694,0.489,0.0,1.767,0.0,15.317,16.982
2018-02-01 10:32:15.009644,1245.009,1.0,1.499,3.695,0.493,0.0,1.782,0.0,15.087,16.982
2018-02-01 10:32:25.024660,1255.024,1.0,1.499,3.696,0.497,0.0,1.798,0.0,15.225,17.043
2018-02-01 10:32:35.039618,1265.039,1.0,1.499,3.697,0.502,0.0,1.813,0.0,15.163,17.058
2018-02-01 10:32:45.054487,1275.054,1.0,1.499,3.699,0.506,0.0,1.828,0.0,15.163,16.982
2018-02-01 10:32:55.069490,1285.069,1.0,1.499,3.699,0.51,0.0,1.844,0.0,15.087,16.982
2018-02-01 10:33:05.084501,1295.084,1.0,1.499,3.701,0.514,0.0,1.859,0.0,15.01,16.982
2018-02-01 10:33:15.099562,1305.099,1.0,1.499,3.702,0.518,0.0,1.875,0.0,14.933,16.982
2018-02-01 10:33:25.114525,1315.114,1.0,1.499,3.703,0.522,0.0,1.89,0.0,15.01,17.135
2018-02-01 10:33:35.129536,1325.129,1.0,1.499,3.704,0.527,0.0,1.906,0.0,15.102,16.997
2018-02-01 10:33:45.144489,1335.144,1.0,1.499,3.705,0.531,0.0,1.921,0.0,15.025,16.92
2018-02-01 10:33:55.159541,1345.159,1.0,1.499,3.706,0.535,0.0,1.937,0.0,15.102,16.997
2018-02-01 10:34:05.174570,1355.174,1.0,1.499,3.707,0.539,0.0,1.952,0.0,15.179,16.997
2018-02-01 10:34:15.189587,1365.189,1.0,1.499,3.708,0.543,0.0,1.968,0.0,15.102,16.997
2018-02-01 10:34:25.204561,1375.204,1.0,1.499,3.71,0.547,0.0,1.983,0.0,15.04,16.935
2018-02-01 10:34:35.219589,1385.219,1.0,1.499,3.71,0.552,0.0,1.998,0.0,15.102,16.997
2018-02-01 10:34:45.234603,1395.234,1.0,1.499,3.712,0.556,0.0,2.014,0.0,15.025,16.997
2018-02-01 10:34:55.249600,1405.249,1.0,1.499,3.713,0.56,0.0,2.029,0.0,15.025,16.997
2018-02-01 10:35:05.264637,1415.264,1.0,1.499,3.714,0.564,0.0,2.045,0.0,15.025,16.997
2018-02-01 10:35:15.279802,1425.279,1.0,1.499,3.714,0.568,0.0,2.06,0.0,15.025,16.997
2018-02-01 10:35:25.294662,1435.294,1.0,1.499,3.715,0.572,0.0,2.076,0.0,15.025,17.073
2018-02-01 10:35:35.309676,1445.309,1.0,1.499,3.717,0.577,0.0,2.091,0.0,15.025,16.92
2018-02-01 10:35:45.324686,1455.324,1.0,1.499,3.717,0.581,0.0,2.107,0.0,15.087,16.982
2018-02-01 10:35:55.339706,1465.339,1.0,1.499,3.718,0.585,0.0,2.122,0.0,15.148,17.12
2018-02-01 10:36:05.354816,1475.354,1.0,1.499,3.72,0.589,0.0,2.138,0.0,15.225,17.12
2018-02-01 10:36:15.369714,1485.369,1.0,1.499,3.72,0.593,0.0,2.153,0.0,15.01,17.058
2018-02-01 10:36:25.384729,1495.384,1.0,1.499,3.721,0.597,0.0,2.169,0.0,15.148,17.043
2018-02-01 10:36:35.399802,1505.399,1.0,1.499,3.722,0.602,0.0,2.185,0.0,15.302,17.043
2018-02-01 10:36:45.414749,1515.414,1.0,1.499,3.723,0.606,0.0,2.2,0.0,15.148,17.043
2018-02-01 10:36:55.429701,1525.429,1.0,1.499,3.724,0.61,0.0,2.216,0.0,15.148,17.043
2018-02-01 10:37:05.444760,1535.444,1.0,1.499,3.725,0.614,0.0,2.231,0.0,15.087,16.982
2018-02-01 10:37:15.459794,1545.459,1.0,1.499,3.726,0.618,0.0,2.247,0.0,15.087,16.982
2018-02-01 10:37:25.474763,1555.474,1.0,1.499,3.727,0.623,0.0,2.262,0.0,15.01,16.982
2018-02-01 10:37:35.489798,1565.489,1.0,1.499,3.728,0.627,0.0,2.278,0.0,15.072,16.89
2018-02-01 10:37:45.504800,1575.504,1.0,1.499,3.729,0.631,0.0,2.293,0.0,15.087,16.982
2018-02-01 10:37:55.519844,1585.519,1.0,1.499,3.73,0.635,0.0,2.309,0.0,15.087,17.058
2018-02-01 10:38:05.534839,1595.534,1.0,1.499,3.73,0.639,0.0,2.325,0.0,15.148,17.043
2018-02-01 10:38:15.549845,1605.549,1.0,1.499,3.732,0.643,0.0,2.34,0.0,15.225,16.966
2018-02-01 10:38:25.564801,1615.564,1.0,1.499,3.732,0.648,0.0,2.356,0.0,15.148,17.12
2018-02-01 10:38:35.579853,1625.579,1.0,1.499,3.734,0.652,0.0,2.371,0.0,15.148,17.043
2018-02-01 10:38:45.594846,1635.594,1.0,1.499,3.734,0.656,0.0,2.387,0.0,15.225,17.043
2018-02-01 10:38:55.609855,1645.609,1.0,1.499,3.735,0.66,0.0,2.402,0.0,15.133,17.028
2018-02-01 10:39:05.624864,1655.624,1.0,1.5,3.736,0.664,0.0,2.418,0.0,15.272,17.243
2018-02-01 10:39:15.639887,1665.639,1.0,1.499,3.737,0.668,0.0,2.434,0.0,15.163,16.982
2018-02-01 10:39:25.654907,1675.654,1.0,1.499,3.738,0.673,0.0,2.449,0.0,15.148,17.043
2018-02-01 10:39:35.669916,1685.669,1.0,1.499,3.739,0.677,0.0,2.465,0.0,15.01,16.905
2018-02-01 10:39:45.684946,1695.684,1.0,1.499,3.74,0.681,0.0,2.48,0.0,15.025,16.92
2018-02-01 10:39:55.699966,1705.699,1.0,1.499,3.741,0.685,0.0,2.496,0.0,15.01,16.982
2018-02-01 10:40:05.714988,1715.714,1.0,1.499,3.742,0.689,0.0,2.512,0.0,15.225,17.043
2018-02-01 10:40:15.729997,1725.729,1.0,1.499,3.743,0.693,0.0,2.527,0.0,15.148,17.043
2018-02-01 10:40:25.744982,1735.744,1.0,1.499,3.744,0.698,0.0,2.543,0.0,15.225,17.043
2018-02-01 10:40:35.760170,1745.76,1.0,1.499,3.745,0.702,0.0,2.559,0.0,15.087,16.982
2018-02-01 10:40:45.775019,1755.775,1.0,1.499,3.746,0.706,0.0,2.574,0.0,15.163,16.982
2018-02-01 10:40:55.790162,1765.79,1.0,1.499,3.747,0.71,0.0,2.59,0.0,15.163,16.982
2018-02-01 10:41:05.805180,1775.805,1.0,1.499,3.747,0.714,0.0,2.605,0.0,15.087,17.058
2018-02-01 10:41:15.820205,1785.82,1.0,1.499,3.748,0.718,0.0,2.621,0.0,15.025,16.92
2018-02-01 10:41:25.835226,1795.835,1.0,1.499,3.749,0.723,0.0,2.637,0.0,15.025,16.997
2018-02-01 10:41:35.850106,1805.85,1.0,1.499,3.75,0.727,0.0,2.652,0.0,15.025,16.92
2018-02-01 10:41:45.865094,1815.865,1.0,1.499,3.751,0.731,0.0,2.668,0.0,15.102,16.92
2018-02-01 10:41:55.880116,1825.88,1.0,1.499,3.752,0.735,0.0,2.684,0.0,15.102,16.997
2018-02-01 10:42:05.895136,1835.895,1.0,1.499,3.753,0.739,0.0,2.699,0.0,15.087,17.058
2018-02-01 10:42:15.910190,1845.91,1.0,1.499,3.754,0.743,0.0,2.715,0.0,15.102,16.997
2018-02-01 10:42:25.925173,1855.925,1.0,1.499,3.755,0.748,0.0,2.731,0.0,15.025,16.997
2018-02-01 10:42:35.940199,1865.94,1.0,1.499,3.756,0.752,0.0,2.746,0.0,15.102,16.997
2018-02-01 10:42:45.955334,1875.955,1.0,1.499,3.757,0.756,0.0,2.762,0.0,15.102,16.997
2018-02-01 10:42:55.970353,1885.97,1.0,1.499,3.758,0.76,0.0,2.778,0.0,15.179,16.997
2018-02-01 10:43:05.985380,1895.985,1.0,1.499,3.759,0.764,0.0,2.793,0.0,14.948,16.997
2018-02-01 10:43:16.000196,1906.0,1.0,1.499,3.76,0.769,0.0,2.809,0.0,15.102,17.073
2018-02-01 10:43:26.015238,1916.015,1.0,1.499,3.761,0.773,0.0,2.825,0.0,15.025,17.073
2018-02-01 10:43:36.030195,1926.03,1.0,1.499,3.762,0.777,0.0,2.84,0.0,15.025,16.997
2018-02-01 10:43:46.045245,1936.045,1.0,1.499,3.763,0.781,0.0,2.856,0.0,15.102,16.997
2018-02-01 10:43:56.060302,1946.06,1.0,1.499,3.764,0.785,0.0,2.872,0.0,15.102,16.92
2018-02-01 10:44:06.075286,1956.075,1.0,1.499,3.765,0.789,0.0,2.888,0.0,15.102,16.997
2018-02-01 10:44:16.090288,1966.09,1.0,1.499,3.766,0.794,0.0,2.903,0.0,15.087,16.982
2018-02-01 10:44:26.105437,1976.105,1.0,1.499,3.767,0.798,0.0,2.919,0.0,15.163,16.982
2018-02-01 10:44:36.120412,1986.12,1.0,1.499,3.768,0.802,0.0,2.935,0.0,15.102,16.92
2018-02-01 10:44:46.135328,1996.135,1.0,1.499,3.769,0.806,0.0,2.95,0.0,15.24,16.982
2018-02-01 10:44:56.150476,2006.15,1.0,1.499,3.77,0.81,0.0,2.966,0.0,15.163,17.058
2018-02-01 10:45:06.165344,2016.165,1.0,1.499,3.771,0.814,0.0,2.982,0.0,15.148,17.12
2018-02-01 10:45:16.180456,2026.18,1.0,1.499,3.772,0.819,0.0,2.998,0.0,15.01,17.058
2018-02-01 10:45:26.195484,2036.195,1.0,1.499,3.772,0.823,0.0,3.013,0.0,15.087,16.982
2018-02-01 10:45:36.210536,2046.21,1.0,1.499,3.774,0.827,0.0,3.029,0.0,15.087,16.982
2018-02-01 10:45:46.225502,2056.225,1.0,1.499,3.775,0.831,0.0,3.045,0.0,15.163,17.058
2018-02-01 10:45:56.240341,2066.24,1.0,1.499,3.776,0.835,0.0,3.061,0.0,15.087,17.058
2018-02-01 10:46:06.255551,2076.255,1.0,1.499,3.777,0.839,0.0,3.076,0.0,15.163,16.982
2018-02-01 10:46:16.270554,2086.27,1.0,1.499,3.777,0.844,0.0,3.092,0.0,15.102,16.997
2018-02-01 10:46:26.285564,2096.285,1.0,1.499,3.778,0.848,0.0,3.108,0.0,15.087,17.058
2018-02-01 10:46:36.300566,2106.3,1.0,1.499,3.779,0.852,0.0,3.124,0.0,15.163,17.058
2018-02-01 10:46:46.315575,2116.315,1.0,1.499,3.78,0.856,0.0,3.139,0.0,15.102,16.92
2018-02-01 10:46:56.330413,2126.33,1.0,1.499,3.781,0.86,0.0,3.155,0.0,15.163,16.982
2018-02-01 10:47:06.345579,2136.345,1.0,1.499,3.782,0.865,0.0,3.171,0.0,15.24,16.982
2018-02-01 10:47:16.360571,2146.36,1.0,1.499,3.783,0.869,0.0,3.187,0.0,15.163,17.058
2018-02-01 10:47:26.375582,2156.375,1.0,1.499,3.784,0.873,0.0,3.203,0.0,15.01,16.982
2018-02-01 10:47:36.390659,2166.39,1.0,1.499,3.785,0.877,0.0,3.218,0.0,15.102,16.997
2018-02-01 10:47:46.405474,2176.405,1.0,1.499,3.786,0.881,0.0,3.234,0.0,15.087,17.058
2018-02-01 10:47:56.420638,2186.42,1.0,1.499,3.787,0.885,0.0,3.25,0.0,15.087,17.058
2018-02-01 10:48:06.435655,2196.435,1.0,1.499,3.788,0.89,0.0,3.266,0.0,15.087,17.058
2018-02-01 10:48:16.450661,2206.45,1.0,1.499,3.789,0.894,0.0,3.282,0.0,15.087,17.058
2018-02-01 10:48:26.465514,2216.465,1.0,1.499,3.79,0.898,0.0,3.297,0.0,15.21,17.181
2018-02-01 10:48:36.480682,2226.48,1.0,1.499,3.791,0.902,0.0,3.313,0.0,15.072,17.043
2018-02-01 10:48:46.495716,2236.495,1.0,1.499,3.792,0.906,0.0,3.329,0.0,15.148,17.12
2018-02-01 10:48:56.510710,2246.51,1.0,1.499,3.793,0.91,0.0,3.345,0.0,15.087,17.058
2018-02-01 10:49:06.525713,2256.525,1.0,1.499,3.794,0.915,0.0,3.361,0.0,15.087,17.058
2018-02-01 10:49:16.540722,2266.54,1.0,1.499,3.795,0.919,0.0,3.377,0.0,15.163,17.058
2018-02-01 10:49:26.555751,2276.555,1.0,1.499,3.796,0.923,0.0,3.392,0.0,15.163,17.058
2018-02-01 10:49:36.570591,2286.57,1.0,1.499,3.797,0.927,0.0,3.408,0.0,15.087,17.058
2018-02-01 10:49:46.585772,2296.585,1.0,1.499,3.798,0.931,0.0,3.424,0.0,15.24,17.058
2018-02-01 10:49:56.600750,2306.6,1.0,1.499,3.799,0.935,0.0,3.44,0.0,15.24,17.058
2018-02-01 10:50:06.615792,2316.615,1.0,1.499,3.8,0.94,0.0,3.456,0.0,15.087,16.982
2018-02-01 10:50:16.630839,2326.63,1.0,1.499,3.801,0.944,0.0,3.472,0.0,14.933,17.058
2018-02-01 10:50:26.645852,2336.645,1.0,1.499,3.802,0.948,0.0,3.488,0.0,15.01,17.135
2018-02-01 10:50:36.660826,2346.66,1.0,1.499,3.803,0.952,0.0,3.503,0.0,15.025,17.073
2018-02-01 10:50:46.675618,2356.675,1.0,1.499,3.804,0.956,0.0,3.519,0.0,15.087,17.135
2018-02-01 10:50:56.690822,2366.69,1.0,1.499,3.805,0.96,0.0,3.535,0.0,15.087,17.058
