Cycle_Index,Start_Time,End_Time,Test_Time (s),Min_Current (A),Max_Current (A),Min_Voltage (V),Max_Voltage (V),Charge_Capacity (Ah),Discharge_Capacity (Ah),Charge_Energy (Wh),Discharge_Energy (Wh)
1.0,2017-08-07 08:48:13.013609,2017-08-07 13:24:49.664357,16606.664,-1.5,1.5,1.999,4.2,2.882,2.988,11.075,10.74
2.0,2017-08-07 13:24:49.695328,2017-08-07 18:04:41.122921,33398.122,-1.5,1.5,1.999,4.2,2.992,2.98,11.411,10.72
3.0,2017-08-07 18:04:41.216491,2017-08-07 22:43:47.700654,50144.7,-1.5,1.5,1.999,4.2,2.983,2.971,11.377,10.694
4.0,2017-08-07 22:43:47.700767,2017-08-08 02:15:42.204724,62859.204,-1.5,1.5,2.628,4.2,2.748,1.8,10.395,6.777
5.0,2017-08-08 02:17:42.240971,2017-08-08 03:13:41.921614,66338.921,-1.5,1.5,3.497,3.822,0.6,0.6,2.239,2.15
6.0,2017-08-08 03:15:41.961014,2017-08-08 04:11:41.708630,69818.708,-1.5,1.5,3.497,3.822,0.6,0.6,2.237,2.15
7.0,2017-08-08 04:13:41.738922,2017-08-08 05:09:41.486740,73298.486,-1.5,1.5,3.496,3.823,0.6,0.6,2.237,2.15
8.0,2017-08-08 05:11:41.521748,2017-08-08 06:07:41.307236,76778.307,-1.5,1.5,3.495,3.822,0.6,0.6,2.237,2.15
9.0,2017-08-08 06:09:41.330358,2017-08-08 07:05:41.093239,80258.093,-1.5,1.5,3.495,3.823,0.6,0.6,2.237,2.149
10.0,2017-08-08 07:07:41.139773,2017-08-08 08:03:41.014090,83738.014,-1.5,1.5,3.495,3.823,0.6,0.6,2.237,2.149
11.0,2017-08-08 08:05:41.037246,2017-08-08 09:01:40.853494,87217.853,-1.5,1.5,3.495,3.823,0.6,0.6,2.237,2.149
12.0,2017-08-08 09:03:40.887023,2017-08-08 09:59:40.609297,90697.609,-1.5,1.5,3.494,3.823,0.6,0.6,2.237,2.149
13.0,2017-08-08 10:01:40.663905,2017-08-08 10:57:40.425846,94177.425,-1.5,1.5,3.494,3.823,0.6,0.6,2.237,2.149
14.0,2017-08-08 10:59:40.471647,2017-08-08 11:55:40.278649,97657.278,-1.5,1.5,3.494,3.823,0.6,0.6,2.237,2.149
15.0,2017-08-08 11:57:40.316590,2017-08-08 12:53:40.076841,101137.076,-1.5,1.5,3.494,3.823,0.6,0.6,2.237,2.149
16.0,2017-08-08 12:55:40.113232,2017-08-08 13:51:39.935905,104616.935,-1.5,1.5,3.494,3.823,0.6,0.6,2.237,2.149
17.0,2017-08-08 13:53:39.989646,2017-08-08 14:49:39.724614,108096.724,-1.5,1.5,3.494,3.823,0.6,0.6,2.236,2.149
18.0,2017-08-08 14:51:39.779327,2017-08-08 15:47:39.556493,111576.556,-1.5,1.5,3.494,3.823,0.6,0.6,2.237,2.149
19.0,2017-08-08 15:49:39.615270,2017-08-08 16:45:39.349149,115056.349,-1.5,1.5,3.493,3.823,0.6,0.6,2.236,2.149
20.0,2017-08-08 16:47:39.408879,2017-08-08 17:43:39.162622,118536.162,-1.5,1.5,3.493,3.823,0.6,0.6,2.236,2.149
21.0,2017-08-08 17:45:39.196318,2017-08-08 18:41:39.030158,122016.03,-1.5,1.5,3.493,3.823,0.6,0.6,2.236,2.149
22.0,2017-08-08 18:43:39.060929,2017-08-08 19:39:38.805479,125495.805,-1.5,1.5,3.493,3.823,0.6,0.6,2.236,2.149
23.0,2017-08-08 19:41:38.841483,2017-08-08 20:37:38.554165,128975.554,-1.5,1.5,3.493,3.823,0.6,0.6,2.236,2.149
24.0,2017-08-08 20:39:38.615822,2017-08-08 21:35:38.427211,132455.427,-1.5,1.5,3.493,3.823,0.6,0.6,2.236,2.149
25.0,2017-08-08 21:37:38.470171,2017-08-08 22:33:38.204184,135935.204,-1.5,1.5,3.493,3.823,0.6,0.6,2.236,2.149
26.0,2017-08-08 22:35:38.255831,2017-08-08 23:31:38.130000,139415.129,-1.5,1.5,3.493,3.823,0.6,0.6,2.236,2.149
27.0,2017-08-08 23:33:38.163369,2017-08-09 00:29:37.910582,142894.91,-1.5,1.5,3.493,3.822,0.6,0.6,2.236,2.149
28.0,2017-08-09 00:31:37.977441,2017-08-09 01:27:37.743692,146374.743,-1.5,1.5,3.493,3.822,0.6,0.6,2.236,2.149
29.0,2017-08-09 01:29:37.791593,2017-08-09 02:25:37.513119,149854.513,-1.5,1.5,3.493,3.823,0.6,0.6,2.236,2.149
30.0,2017-08-09 02:27:37.554929,2017-08-09 03:23:37.321120,153334.321,-1.5,1.5,3.493,3.822,0.6,0.6,2.236,2.149
31.0,2017-08-09 03:25:37.367106,2017-08-09 04:21:37.127245,156814.127,-1.5,1.5,3.493,3.822,0.6,0.6,2.236,2.149
32.0,2017-08-09 04:23:37.175787,2017-08-09 05:19:36.979550,160293.979,-1.5,1.5,3.493,3.822,0.6,0.6,2.236,2.149
33.0,2017-08-09 05:21:37.022338,2017-08-09 06:17:36.782092,163773.782,-1.5,1.5,3.492,3.822,0.6,0.6,2.236,2.148
34.0,2017-08-09 06:19:36.833055,2017-08-09 07:15:36.584438,167253.584,-1.5,1.5,3.492,3.822,0.6,0.6,2.236,2.148
35.0,2017-08-09 07:17:36.639501,2017-08-09 08:13:36.368171,170733.368,-1.5,1.5,3.492,3.822,0.6,0.6,2.236,2.148
36.0,2017-08-09 08:15:36.396278,2017-08-09 09:11:36.165016,174213.165,-1.5,1.5,3.492,3.822,0.6,0.6,2.236,2.148
37.0,2017-08-09 09:13:36.217941,2017-08-09 10:09:35.974421,177692.974,-1.5,1.5,3.492,3.822,0.6,0.6,2.236,2.148
38.0,2017-08-09 10:11:36.036435,2017-08-09 11:07:35.794315,181172.794,-1.5,1.5,3.492,3.822,0.6,0.6,2.236,2.148
39.0,2017-08-09 11:09:35.831611,2017-08-09 12:05:35.626595,184652.626,-1.5,1.5,3.492,3.822,0.6,0.6,2.236,2.148
40.0,2017-08-09 12:07:35.642243,2017-08-09 13:03:35.451970,188132.451,-1.5,1.5,3.492,3.822,0.6,0.6,2.236,2.148
41.0,2017-08-09 13:05:35.500713,2017-08-09 14:01:35.302901,191612.302,-1.5,1.5,3.492,3.822,0.6,0.6,2.236,2.148
42.0,2017-08-09 14:03:35.357687,2017-08-09 14:59:35.078019,195092.078,-1.5,1.5,3.492,3.822,0.6,0.6,2.236,2.148
43.0,2017-08-09 15:01:35.104751,2017-08-09 15:57:34.876512,198571.876,-1.5,1.5,3.491,3.822,0.6,0.6,2.236,2.148
44.0,2017-08-09 15:59:34.940716,2017-08-09 16:55:34.695522,202051.695,-1.5,1.5,3.491,3.822,0.6,0.6,2.236,2.148
45.0,2017-08-09 16:57:34.758705,2017-08-09 17:53:34.507871,205531.507,-1.5,1.5,3.491,3.822,0.6,0.6,2.236,2.148
46.0,2017-08-09 17:55:34.541195,2017-08-09 18:51:34.379480,209011.379,-1.5,1.5,3.491,3.822,0.6,0.6,2.236,2.148
47.0,2017-08-09 18:53:34.411960,2017-08-09 19:49:34.207115,212491.207,-1.5,1.5,3.491,3.822,0.6,0.6,2.236,2.148
48.0,2017-08-09 19:51:34.244492,2017-08-09 20:47:34.033023,215971.033,-1.5,1.5,3.491,3.822,0.6,0.6,2.236,2.148
49.0,2017-08-09 20:49:34.078816,2017-08-09 21:45:33.930604,219450.93,-1.5,1.5,3.491,3.822,0.6,0.6,2.236,2.148
50.0,2017-08-09 21:47:33.960198,2017-08-09 22:43:33.754792,222930.754,-1.5,1.5,3.491,3.821,0.6,0.6,2.236,2.148
51.0,2017-08-09 22:45:33.788740,2017-08-09 23:41:33.568108,226410.568,-1.5,1.5,3.491,3.822,0.6,0.6,2.236,2.148
52.0,2017-08-09 23:43:33.611549,2017-08-10 00:39:33.396398,229890.396,-1.5,1.5,3.491,3.822,0.6,0.6,2.236,2.148
53.0,2017-08-10 00:41:33.444940,2017-08-10 01:37:33.226745,233370.226,-1.5,1.5,3.491,3.822,0.6,0.6,2.236,2.148
54.0,2017-08-10 01:39:33.276692,2017-08-10 02:35:33.014899,236850.014,-1.5,1.5,3.491,3.821,0.6,0.6,2.236,2.148
55.0,2017-08-10 02:37:33.062118,2017-08-10 03:33:32.895710,240329.895,-1.5,1.5,3.49,3.821,0.6,0.6,2.235,2.148
56.0,2017-08-10 03:35:32.947069,2017-08-10 04:31:32.698422,243809.698,-1.5,1.5,3.49,3.821,0.6,0.6,2.235,2.148
57.0,2017-08-10 04:33:32.752911,2017-08-10 05:29:32.437963,247289.437,-1.5,1.5,3.49,3.821,0.6,0.6,2.235,2.148
58.0,2017-08-10 05:31:32.504907,2017-08-10 06:27:32.281326,250769.281,-1.5,1.5,3.49,3.821,0.6,0.6,2.235,2.148
59.0,2017-08-10 06:29:32.327723,2017-08-10 07:25:32.121261,254249.121,-1.5,1.5,3.49,3.821,0.6,0.6,2.235,2.148
60.0,2017-08-10 07:27:32.158138,2017-08-10 08:23:31.899295,257728.899,-1.5,1.5,3.49,3.821,0.6,0.6,2.235,2.148
61.0,2017-08-10 08:25:31.928966,2017-08-10 09:21:31.707433,261208.707,-1.5,1.5,3.49,3.821,0.6,0.6,2.235,2.148
62.0,2017-08-10 09:23:31.760866,2017-08-10 10:19:31.580925,264688.58,-1.5,1.5,3.49,3.821,0.6,0.6,2.235,2.148
63.0,2017-08-10 10:21:31.620022,2017-08-10 11:17:31.429797,268168.429,-1.5,1.5,3.49,3.821,0.6,0.6,2.235,2.148
64.0,2017-08-10 11:19:31.469844,2017-08-10 12:15:31.342381,271648.342,-1.5,1.5,3.49,3.821,0.6,0.6,2.235,2.148
65.0,2017-08-10 12:17:31.401017,2017-08-10 13:13:31.138537,275128.138,-1.5,1.5,3.49,3.821,0.6,0.6,2.235,2.148
66.0,2017-08-10 13:15:31.179995,2017-08-10 14:11:30.976291,278607.976,-1.5,1.5,3.49,3.821,0.6,0.6,2.235,2.147
67.0,2017-08-10 14:13:31.015620,2017-08-10 15:09:30.802547,282087.802,-1.5,1.5,3.49,3.821,0.6,0.6,2.235,2.147
68.0,2017-08-10 15:11:30.834046,2017-08-10 16:07:30.671234,285567.671,-1.5,1.5,3.49,3.821,0.6,0.6,2.235,2.147
69.0,2017-08-10 16:09:30.709911,2017-08-10 17:05:30.588502,289047.588,-1.5,1.5,3.49,3.821,0.6,0.6,2.235,2.147
70.0,2017-08-10 17:07:30.613723,2017-08-10 18:03:30.377589,292527.377,-1.5,1.5,3.489,3.821,0.6,0.6,2.235,2.147
71.0,2017-08-10 18:05:30.417690,2017-08-10 19:01:30.158903,296007.158,-1.5,1.5,3.489,3.821,0.6,0.6,2.235,2.147
72.0,2017-08-10 19:03:30.211918,2017-08-10 19:59:29.950611,299486.95,-1.5,1.5,3.489,3.82,0.6,0.6,2.235,2.147
73.0,2017-08-10 20:01:29.986781,2017-08-10 20:57:29.851442,302966.851,-1.5,1.5,3.489,3.821,0.6,0.6,2.235,2.147
74.0,2017-08-10 20:59:29.887179,2017-08-10 21:55:29.695555,306446.695,-1.5,1.5,3.489,3.82,0.6,0.6,2.235,2.147
75.0,2017-08-10 21:57:29.727386,2017-08-10 22:53:29.514093,309926.514,-1.5,1.5,3.489,3.82,0.6,0.6,2.235,2.147
76.0,2017-08-10 22:55:29.554274,2017-08-10 23:51:29.355554,313406.355,-1.5,1.5,3.489,3.82,0.6,0.6,2.235,2.147
77.0,2017-08-10 23:53:29.392734,2017-08-11 00:49:29.179506,316886.179,-1.5,1.5,3.489,3.82,0.6,0.6,2.235,2.147
78.0,2017-08-11 00:51:29.194914,2017-08-11 01:47:28.988514,320365.988,-1.5,1.5,3.489,3.82,0.6,0.6,2.235,2.147
79.0,2017-08-11 01:49:29.048245,2017-08-11 02:45:28.782193,323845.782,-1.5,1.5,3.489,3.82,0.6,0.6,2.235,2.147
80.0,2017-08-11 02:47:28.813573,2017-08-11 03:43:28.715703,327325.715,-1.5,1.5,3.489,3.82,0.6,0.6,2.235,2.147
81.0,2017-08-11 03:45:28.765318,2017-08-11 04:41:28.496730,330805.496,-1.5,1.5,3.489,3.82,0.6,0.6,2.235,2.147
82.0,2017-08-11 04:43:28.544502,2017-08-11 05:39:28.354968,334285.354,-1.5,1.5,3.489,3.82,0.6,0.6,2.235,2.147
83.0,2017-08-11 05:41:28.422375,2017-08-11 06:37:28.218252,337765.218,-1.5,1.5,3.489,3.82,0.6,0.6,2.235,2.147
84.0,2017-08-11 06:39:28.252150,2017-08-11 07:35:28.107194,341245.107,-1.5,1.5,3.489,3.82,0.6,0.6,2.235,2.147
85.0,2017-08-11 07:37:28.175711,2017-08-11 08:33:27.928803,344724.928,-1.5,1.5,3.489,3.82,0.6,0.6,2.235,2.147
86.0,2017-08-11 08:35:27.993778,2017-08-11 09:31:27.767540,348204.767,-1.5,1.5,3.489,3.82,0.6,0.6,2.235,2.147
87.0,2017-08-11 09:33:27.796681,2017-08-11 10:29:27.588682,351684.588,-1.5,1.5,3.489,3.82,0.6,0.6,2.235,2.147
