Cycle_Index,Start_Time,End_Time,Test_Time (s),Min_Current (A),Max_Current (A),Min_Voltage (V),Max_Voltage (V),Charge_Capacity (Ah),Discharge_Capacity (Ah),Charge_Energy (Wh),Discharge_Energy (Wh)
1.0,2017-08-07 08:47:37.007491,2017-08-07 13:24:02.562818,16595.562,-1.5,1.499,1.999,4.2,2.874,2.98,11.035,10.722
2.0,2017-08-07 13:24:02.688680,2017-08-07 18:03:53.255399,33386.255,-1.5,1.499,1.999,4.2,2.985,2.973,11.374,10.705
3.0,2017-08-07 18:03:53.318338,2017-08-07 22:43:04.845001,50137.845,-1.5,1.499,1.999,4.2,2.976,2.965,11.343,10.682
4.0,2017-08-07 22:43:04.845126,2017-08-08 02:39:20.389522,64313.389,-1.5,1.499,2.63,4.2,2.755,2.4,10.417,8.823
5.0,2017-08-08 02:41:20.412750,2017-08-08 05:13:22.239614,73555.239,-1.5,1.499,3.19,4.023,1.8,1.8,6.743,6.452
6.0,2017-08-08 05:15:22.263335,2017-08-08 07:47:24.092446,82797.092,-1.5,1.499,3.184,4.023,1.8,1.8,6.738,6.451
7.0,2017-08-08 07:49:24.139396,2017-08-08 10:21:25.980874,92038.98,-1.5,1.499,3.177,4.023,1.8,1.8,6.737,6.449
8.0,2017-08-08 10:23:26.040485,2017-08-08 12:55:27.733192,101280.733,-1.5,1.499,3.17,4.023,1.8,1.8,6.735,6.447
9.0,2017-08-08 12:57:27.777634,2017-08-08 15:29:29.450533,110522.45,-1.5,1.499,3.163,4.022,1.8,1.8,6.734,6.446
10.0,2017-08-08 15:31:29.489184,2017-08-08 18:03:31.235726,119764.235,-1.5,1.499,3.156,4.022,1.8,1.8,6.733,6.445
11.0,2017-08-08 18:05:31.287863,2017-08-08 20:37:32.943983,129005.943,-1.5,1.499,3.151,4.022,1.8,1.8,6.732,6.444
12.0,2017-08-08 20:39:33.002823,2017-08-08 23:11:34.734265,138247.734,-1.5,1.499,3.146,4.022,1.8,1.8,6.731,6.443
13.0,2017-08-08 23:13:34.783110,2017-08-09 01:45:36.530381,147489.53,-1.5,1.499,3.14,4.021,1.8,1.8,6.73,6.442
14.0,2017-08-09 01:47:36.575529,2017-08-09 04:19:38.488946,156731.488,-1.5,1.499,3.136,4.021,1.8,1.8,6.729,6.441
15.0,2017-08-09 04:21:38.536523,2017-08-09 06:53:40.426741,165973.426,-1.5,1.499,3.132,4.021,1.8,1.8,6.728,6.441
16.0,2017-08-09 06:55:40.447555,2017-08-09 09:27:42.339471,175215.339,-1.5,1.499,3.127,4.021,1.8,1.8,6.728,6.44
17.0,2017-08-09 09:29:42.402280,2017-08-09 12:01:44.160464,184457.16,-1.5,1.499,3.124,4.021,1.8,1.8,6.727,6.439
18.0,2017-08-09 12:03:44.218000,2017-08-09 14:35:45.870519,193698.87,-1.5,1.499,3.12,4.02,1.8,1.8,6.726,6.439
19.0,2017-08-09 14:37:45.915605,2017-08-09 17:09:47.442535,202940.442,-1.5,1.499,3.117,4.02,1.8,1.8,6.726,6.438
20.0,2017-08-09 17:11:47.484758,2017-08-09 19:43:49.099895,212182.099,-1.5,1.499,3.114,4.02,1.8,1.8,6.725,6.438
21.0,2017-08-09 19:45:49.141203,2017-08-09 22:17:50.775306,221423.775,-1.5,1.499,3.11,4.02,1.8,1.8,6.724,6.437
22.0,2017-08-09 22:19:50.820171,2017-08-10 00:51:52.490266,230665.49,-1.5,1.499,3.107,4.019,1.8,1.8,6.724,6.437
23.0,2017-08-10 00:53:52.544091,2017-08-10 03:25:54.220249,239907.22,-1.5,1.499,3.104,4.019,1.8,1.8,6.723,6.436
24.0,2017-08-10 03:27:54.264982,2017-08-10 05:59:56.053844,249149.053,-1.499,1.499,3.1,4.019,1.8,1.8,6.722,6.436
